name,lat,lon
Pancé,47.8814,-1.6583,
Le Sel-de-Bretagne,47.8958,-1.6106,
Teillay,47.8072,-1.5386,
Sainte-Anne-sur-Vilaine,47.7306,-1.8256,
La Noë-Blanche,47.8025,-1.7414,
Vitré,48.1233,-1.2094,
Châteaubourg,48.1111,-1.4033,
Argentré-du-Plessis,48.0572,-1.1539,
Val-d’Izé,48.1772,-1.3047,
Étrelles,48.0603,-1.1936,
Bais,48.0106,-1.2906,
Domagné,48.0703,-1.3914,
Saint-Didier,48.0947,-1.3717,
Domalain,47.9961,-1.2417,
Louvigné-de-Bais,48.0486,-1.3306,
Erbrée,48.0989,-1.1244,
Le Pertre,48.0347,-1.0372,
Pocé-les-Bois,48.1158,-1.2497,
Saint-Jean-sur-Vilaine,48.1169,-1.3608,
Torcé,48.0617,-1.2658,
Dourdain,48.1931,-1.37,
Marpiré,48.1431,-1.3397,
Montreuil-sous-Pérouse,48.1508,-1.2367,
