# ======================================================
# Model: Hierarchical health care design : 3 levels (brown field)
# Joao Flavio F. Almeida <joao.flavio@dep.ufmg.br >
# Fabricio Oliveira <fabricio.oliveira@aalto.fi >
# Data   : 19/02/2022
# Versao: 1.0:
# Region: 10: Normandie (NO)
# =========================================================
data;

# param Distmax:=
# 1 80  # 80
# 2 120 # + 120
# 3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	7000
# 3	20000
# 2	2000
# 3	4000
2	1262	# Q1
3	1771	# Q2 
;

param DurUpper:=
1 0.51 
# 2 1.4 
# 3 2.3; 
2 0.9 
3 1.1;

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
6427109	#	'Caen': Centre Hospitalier Universitaire de Caen
6484156	#	'Rouen' : Rouen University Hospital
;


# CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
 param: I :	RE	lat	lng	POP	INFR	Mun 	:=
2979250	10	49.5061	1.00920	1364	1	'Saint-Jean-du-Cardonnay'	
3023590	10	49.3369	0.59420	1363	1	'Corneville-sur-Risle'	
3022285	10	48.8447	1.37720	1362	1	'Croth'	
2992266	10	48.9886	-1.52470	1356	1	'Montmartin-sur-Mer'	
2991280	10	49.1953	0.35610	1356	1	'Moyaux'	
2990240	10	49.5981	0.47720	1355	1	'Nointot'	
6435596	10	49.3039	-1.22780	1354	1	'Saint-Hilaire-Petitville'	
3030448	10	49.6289	0.39940	1350	1	'Bréauté'	
3015677	10	49.6397	0.22190	1348	1	'Gonneville-la-Mallet'	
3029027	10	49.1519	0.04780	1346	1	'Cambremer'	
2980537	10	49.0775	-0.49250	1340	1	'Sainte-Honorine-du-Fay'	
6614931	10	49.3478	0.18530	1338	1	'Saint-Gâtien-des-Bois'	
6447215	10	49.1297	0.24780	1337	1	'Beuvillers'	
2990902	10	49.1269	0.73470	1330	1	'Nassandres'	
2977777	10	49.5167	0.87920	1329	1	'Saint-Paër'	
6430671	10	49.3636	0.46220	1327	1	'Toutainville'	
3013402	10	49.2217	-0.24390	1323	1	'Hérouvillette'	
3028186	10	49.0903	-0.80530	1321	1	'Caumont-l’Éventé'	
2977261	10	48.6475	-1.31670	1320	1	'Saint-Quentin-sur-le-Homme'	
6443361	10	49.8228	0.70690	1318	0	'Néville'	
3023958	10	48.3806	0.85030	1316	1	'Condé-sur-Huisne'	
6455782	10	49.3131	1.20310	1310	1	'Le Manoir'	
3013512	10	49.4783	0.96310	1307	1	'Hénouville'	
6430507	10	49.2772	1.72280	1306	1	'Neaufles-Saint-Martin'	
3037745	10	49.2322	1.24110	1302	1	'Andé'	
3008753	10	48.7956	-1.39670	1294	1	'La Haye-Pesnel'	
6430444	10	49.0739	1.36390	1293	1	'Houlbec-Cocherel'	
6456442	10	49.4622	1.51390	1293	1	'La Feuillie'	
3024695	10	48.9161	-0.48310	1292	1	'Clécy'	
2992282	10	49.4092	1.23810	1292	1	'Montmain'	
2996039	10	48.6967	-1.39140	1291	1	'Marcey-les-Grèves'	
2995363	10	49.5958	-1.66390	1286	1	'Martinvast'	
3010515	10	49.5067	0.41390	1282	1	'La Cerlangue'	
3006995	10	49.5278	0.40330	1281	1	'La Remuée'	
3036380	10	48.7397	0.54670	1279	1	'Aube-sur-Rîle'	
2967251	10	49.6328	0.53670	1279	1	'Yébleron'	
2987007	10	49.5286	0.99310	1275	1	'Pissy-Pôville'	
6435402	10	49.6867	-1.44030	1274	1	'Fermanville'	
3013644	10	49.3975	0.77110	1273	1	'Hauville'	
2971406	10	48.7178	-0.12470	1268	1	'Écouché'	
6457080	10	49.3403	1.13360	1268	1	'Les Authieux-sur-le-Port-Saint-Ouen'	
3231391	10	49.4869	0.45360	1267	1	'Tancarville'	
2979289	10	49.0931	-0.97420	1266	1	'Saint-Jean-des-Baisants'	
2997784	10	49.8317	1.40190	1265	1	'Londinières'	
2977454	10	49.2319	1.22110	1264	1	'Saint-Pierre-du-Vauvray'	
2982038	10	49.0833	1.07250	1262	1	'Sacquenville'	
3026816	10	48.7286	-0.67780	1261	1	'Chanu'	
3024588	10	49.08	-0.40080	1257	1	'Clinchamps-sur-Orne'	
2992431	10	49.4594	1.00110	1252	1	'Montigny'	
2976939	10	48.8406	-1.04780	1250	1	'Saint-Sever-Calvados'	
2996232	10	49.5647	0.25530	1244	1	'Manéglise'	
3019355	10	49.7064	0.20670	1242	1	'Étretat'	
2971521	10	48.8433	0.03310	1240	1	'Trun'	
3012814	10	50.0108	1.49330	1238	1	'Incheville'	
3032892	10	49.5922	0.42640	1236	1	'Beuzeville-la-Grenier'	
2978279	10	49.9569	1.22170	1231	1	'Saint-Martin-en-Campagne'	
3030857	10	48.77	0.80750	1230	1	'Bourth'	
2977025	10	49.6136	0.30330	1226	1	'Saint-Sauveur-d’Émalleville'	
3016812	10	49.6536	1.61610	1223	1	'Gaillefontaine'	
2989883	10	49.1225	-0.56720	1223	1	'Noyers-Bocage'	
3030195	10	48.9633	1.42640	1222	1	'Breuilpont'	
3030116	10	48.9133	-1.52190	1221	1	'Bricqueville-sur-Mer'	
6612582	10	48.9883	-0.94750	1219	1	'Guilberville'	
3017022	10	49.7219	0.33140	1219	1	'Froberville'	
2981996	10	49.3586	0.94330	1217	1	'Sahurs'	
2972161	10	49.8583	1.10140	1216	1	'Tourville-sur-Arques'	
2984087	10	48.4289	0.77220	1212	1	'Rémalard'	
2976558	10	49.5272	0.76720	1210	1	'Saint-Wandrille-Rançon'	
3032455	10	49.5033	1.30080	1207	1	'Blainville-Crevon'	
3034996	10	49.07	0.82140	1202	1	'Barc'	
3038755	10	49.3933	0.29560	1198	1	'Ablon'	
3019471	10	49.5672	0.31250	1197	1	'Étainhus'	
3017917	10	49.1703	-0.58000	1196	1	'Fontenay-le-Pesnel'	
6443444	10	49.5519	0.45080	1195	1	'Saint-Eustache-la-Forêt'	
3037524	10	49.4614	0.88580	1193	1	'Anneville-Ambourville'	
2983055	10	49.5825	0.21110	1189	1	'Rolleville'	
2978355	10	49.0111	-0.84610	1188	1	'Saint-Martin-des-Besaces'	
3008907	10	48.8942	-0.88060	1184	1	'La Graverie'	
2978233	10	49.6394	1.29940	1178	1	'Saint-Martin-Osmonville'	
3028037	10	48.4939	-0.62440	1177	1	'Céaucé'	
6430591	10	48.765	1.26190	1171	1	'Saint-Germain-sur-Avre'	
3034950	10	48.5992	-0.83190	1171	1	'Barenton'	
3028940	10	49.3106	0.55390	1168	1	'Campigny'	
6453901	10	49.3039	1.24440	1167	1	'Poses'	
3031145	10	49.3681	0.39220	1167	1	'Boulleville'	
2973655	10	49.4592	-1.81280	1166	1	'Surtainville'	
3022774	10	49.5536	-1.68580	1165	1	'Couville'	
3023647	10	49.2481	0.37750	1164	1	'Cormeilles'	
2967188	10	49.49	-1.50360	1163	1	'Yvetot-Bocage'	
3018632	10	49.0214	0.98080	1161	1	'Ferrières-Haut-Clocher'	
2982946	10	49.4669	1.18360	1161	1	'Roncherolles'	
2991661	10	48.6394	0.07810	1160	1	'Mortrée'	
3038072	10	49.5958	0.67830	1158	1	'Allouville-Bellefosse'	
3007560	10	49.585	0.52500	1156	1	'Lanquetot'	
6435694	10	49.5944	-1.77310	1153	1	'Vasteville'	
2967230	10	49.3492	1.17560	1152	1	'Ymare'	
3018076	10	49.1856	1.26080	1151	1	'Fontaine-Bellenger'	
2990158	10	48.7731	1.20280	1145	1	'La Madeleine-de-Nonancourt'	
2986105	10	49.3353	1.27500	1143	1	'Pont-Saint-Pierre'	
2978378	10	48.5458	-1.17190	1142	0	'Saint-Martin-de-Landelles'	
2995949	10	48.8339	1.20080	1141	1	'Marcilly-la-Campagne'	
2988958	10	49.7289	0.60560	1136	1	'Ourville-en-Caux'	
2970593	10	49.5	0.68330	1136	1	'Vatteville'	
3013609	10	49.1261	-1.16640	1134	1	'Hébécrevon'	
2984354	10	49.5186	-1.68360	1134	1	'Rauville-la-Bigot'	
2976617	10	49.4953	0.36080	1134	1	'Saint-Vigor-d’Ymonville'	
2990107	10	49.0797	1.15970	1133	1	'Normanville'	
3022549	10	49.2878	-0.35470	1132	1	'Cresserons'	
3000465	10	49.6997	0.28310	1132	1	'Les Loges'	
2974781	10	49.4764	1.27140	1130	1	'Servaville-Salmonville'	
3014023	10	48.948	-1.26420	1127	1	'Hambye'	
2997629	10	48.46	0.04000	1127	1	'Lonrai'	
3002532	10	49.5961	0.72690	1125	1	'Auzebosc'	
2987596	10	49.4603	0.58750	1122	1	'Petiville'	
2997635	10	48.6467	-0.71000	1121	1	'Lonlay-l’Abbaye'	
6612705	10	48.4567	-0.05080	1120	1	'Saint-Denis-sur-Sarthon'	
2981533	10	49.8714	1.07030	1120	0	'Saint-Aubin-sur-Scie'	
2981595	10	49.3639	1.15890	1117	1	'Saint-Aubin-Celloville'	
3005736	10	49.4878	0.99500	1113	1	'La Vaupalière'	
2967213	10	48.8481	-1.55580	1113	1	'Yquelon'	
3009717	10	49.1092	1.24330	1108	1	'La Croix-Saint-Leufroy'	
3020921	10	48.3453	0.74580	1103	1	'Berd’huis'	
3035663	10	49.0597	1.12140	1101	1	'Aviron'	
6430669	10	49.2267	0.90470	1100	1	'Tourville-la-Campagne'	
3010285	10	49.0953	1.37720	1097	1	'La Chapelle-Réanville'	
3033604	10	48.6908	-0.44360	1096	1	'Bellou-en-Houlme'	
2977451	10	50.0214	1.44690	1096	1	'Saint-Pierre-en-Val'	
2991262	10	49.0008	-1.11860	1094	1	'Moyon'	
3013242	10	48.8239	-1.41140	1093	1	'Folligny'	
2981668	10	49.5372	0.47170	1089	1	'Saint-Antoine-la-Forêt'	
2970245	10	48.5125	-0.41560	1089	1	'Couterne'	
3037760	10	49.1053	-0.70670	1083	1	'Anctoville'	
3024705	10	49.0481	1.01940	1083	1	'Claville'	
2972160	10	49.1411	-0.50190	1082	1	'Tourville-sur-Odon'	
3034733	10	49.2794	-0.42310	1081	1	'Basly'	
3015398	10	49.7478	0.64080	1081	1	'Grainville-la-Teinturière'	
3036231	10	49.2092	-0.59330	1078	1	'Audrieu'	
6430662	10	48.7581	1.05640	1077	1	'Tillières-sur-Avre'	
3013948	10	49.1669	0.78640	1077	1	'Harcourt'	
6424470	10	49.1589	1.60530	1076	1	'Écos'	
3037650	10	49.7617	0.50170	1071	1	'Angerville-la-Martel'	
2981592	10	49.2622	-0.28860	1068	1	'Saint-Aubin-d’Arquenay'	
6443521	10	49.8036	0.52830	1067	1	'Sassetot-le-Mauconduit'	
3013336	10	49.1406	1.18860	1062	1	'Heudreville-sur-Eure'	
3028190	10	49.3664	0.89560	1061	1	'Caumont'	
6439247	10	48.7144	0.43030	1059	1	'Sainte-Gauburge-Sainte-Colombe'	
3005311	10	48.9369	-0.83920	1059	1	'Le Bény-Bocage'	
6443339	10	49.3967	1.27440	1058	1	'Mesnil-Raoul'	
3231573	10	49.6561	-1.52060	1055	1	'Bretteville'	
2982588	10	49.3586	0.72080	1052	1	'Rougemontiers'	
2974603	10	49.5897	1.03610	1051	1	'Sierville'	
2973039	10	49.5828	-1.72810	1050	1	'Teurthéville-Hague'	
3015397	10	49.1383	-0.52940	1047	1	'Grainville-sur-Odon'	
2967256	10	49.4525	0.83000	1046	1	'Yainville'	
2976044	10	48.7183	-0.04110	1045	1	'Sarceaux'	
3019461	10	50.0303	1.38580	1043	1	'Étalondes'	
3031103	10	49.3631	0.78190	1041	1	'Bouquetot'	
3028796	10	49.0743	-0.09160	1039	1	'Canon'	
2984441	10	48.6406	-0.21000	1039	1	'Rânes'	
6430496	10	49.2353	1.08690	1038	1	'Montaure'	
3029951	10	49.0086	0.52940	1038	1	'Broglie'	
2984582	10	48.5031	0.10170	1037	1	'Radon'	
2999366	10	48.9489	1.08780	1036	1	'Les Ventes'	
2981358	10	48.6439	-0.63330	1033	1	'Saint-Bômer-les-Forges'	
3027868	10	49.195	-0.93670	1031	1	'Cerisy-la-Forêt'	
8286754	10	49.5233	1.24810	1030	1	'Morgny-la-Pommeraye'	
6613915	10	49.4222	1.17780	1028	1	'Saint-Aubin-Epinay'	
6443317	10	49.6103	0.35310	1028	1	'Manneville-la-Goupil'	
3033638	10	49.9492	1.16170	1026	1	'Belleville-sur-Mer'	
3008193	10	49.1764	-1.11110	1026	1	'La Meauffe'	
3027867	10	49.0261	-1.28220	1023	1	'Cerisy-la-Salle'	
3004242	10	48.9497	0.81500	1023	1	'Le Fidelaire'	
3003898	10	49.2264	0.84190	1023	1	'Le Gros-Theil'	
2977470	10	49.2614	0.89030	1023	1	'Saint-Pierre-du-Bosguérard'	
3030903	10	49.3908	0.62080	1021	1	'Bourneville'	
6617637	10	49.5636	1.00470	1021	1	'Fresquienne'	
3019973	10	49.7072	0.36670	1021	1	'Épreville'	
3011331	10	49.1114	-1.03420	1021	1	'La Barre-de-Semilly'	
3004989	10	49.2269	0.22610	1020	1	'Le Breuil-en-Auge'	
2983810	10	49.6189	-1.25810	1019	1	'Réville'	
2998222	10	48.9506	-1.52690	1015	1	'Lingreville'	
2996325	10	49.1292	-0.42280	1015	1	'Maltot'	
3035629	10	49.85	0.92690	1013	1	'Avremesnil'	
3021185	10	48.9869	-1.03250	1013	1	'Domjean'	
3037961	10	49.085	-0.43890	1009	1	'Amayé-sur-Orne'	
3003453	10	49.6214	1.11000	1009	1	'Grugny'	
6443398	10	49.3544	1.19000	1008	1	'Quévreville-la-Poterie'	
3023837	10	49.4186	0.39470	1004	1	'Conteville'	
6447932	10	49.33	0.64220	1003	1	'Appeville-Annebault'	
2991899	10	48.8317	1.12170	1003	1	'Boissy-sur-Damville'	
3000458	10	48.5419	-1.08830	1002	1	'Les Loges-Marchis'	
;

# # CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
#  param: I :	RE	lat	lng	POP	INFR	Mun 	:=
# 6484156	10	49.4428	1.08860	494382	0	'Rouen'	
# 3002964	10	49.49	0.10000	235218	0	'Le Havre'	
# 6427109	10	49.18	-0.37000	105354	0	'Caen'	
# 3231149	10	49.6333	-1.60000	60991	1	'Cherbourg'	
# 3019265	10	49.02	1.15000	47733	0	'Évreux'	
# 3021411	10	49.92	1.08000	29080	0	'Dieppe'	
# 2974153	10	49.4092	1.09000	28965	0	'Sotteville-lès-Rouen'	
# 2980236	10	49.3786	1.10500	28641	1	'Saint-Étienne-du-Rouvray'	
# 6452432	10	48.4306	0.09310	25848	0	'Alençon'	
# 6456448	10	49.4072	1.05310	25698	1	'Le Grand-Quevilly'	
# 6453910	10	49.09	1.49000	23872	1	'Vernon'	
# 6427260	10	49.2044	-0.32530	22954	1	'Hérouville-Saint-Clair'	
# 6456462	10	49.4311	1.05390	21995	0	'Le Petit-Quevilly'	
# 2979422	10	49.15	0.23000	20318	0	'Lisieux'	
# 2992003	10	49.4625	1.08720	19262	1	'Mont-Saint-Aignan'	
# 2978757	10	49.1144	-1.09170	19024	0	'Saint-Lô'	
# 2997336	10	49.2153	1.16560	18348	1	'Louviers'	
# 3018794	10	49.7575	0.37920	18251	1	'Fécamp'	
# 6454686	10	49.2858	1.00830	16205	0	'Elbeuf'	
# 3231095	10	49.6408	-1.57890	16040	0	'Tourlaville'	
# 2992367	10	49.5461	0.18810	15564	1	'Montivilliers'	
# 6439093	10	48.7483	-0.56940	14779	1	'Flers'	
# 8296353	10	49.47	1.11940	14309	0	'Bois-Guillaume'	
# 8296360	10	49.4511	1.03610	14244	1	'Canteleu'	
# 3037051	10	48.7444	-0.02030	13730	1	'Argentan'	
# 3034483	10	49.2786	-0.70390	13017	1	'Bayeux'	
# 6612581	10	48.8381	-1.58690	12567	0	'Granville'	
# 6451100	10	49.5444	0.95360	12211	1	'Barentin'	
# 6443376	10	49.3419	1.09140	12102	1	'Oissel'	
# 2971635	10	49.2806	1.77640	11674	1	'Gisors'	
# 6443597	10	49.6169	0.75310	11627	1	'Yvetot'	
# 3031871	10	49.5722	0.47250	11605	1	'Bolbec'	
# 3012903	10	49.1383	-0.35310	11567	1	'Ifs'	
# 2967972	10	48.8386	-0.88920	10762	1	'Vire'	
# 6443319	10	49.4819	1.04190	10730	1	'Maromme'	
# 3021484	10	49.4697	1.04970	10461	1	'Déville-lès-Rouen'	
# 3035639	10	48.6844	-1.35690	10246	1	'Avranches'	
# 3028214	10	49.2808	1.02110	10156	1	'Caudebec-lès-Elbeuf'	
# 6453900	10	49.3542	0.51390	10120	1	'Pont-Audemer'	
# 3033308	10	49.0886	0.59830	9951	1	'Bernay'	
# 6427331	10	49.1739	-0.32110	9893	1	'Mondeville'	
# 3021717	10	49.4447	1.15110	9773	1	'Darnétal'	
# 3015267	10	49.3575	1.00720	9716	1	'Grand-Couronne'	
# 2990537	10	49.9267	1.10140	9616	1	'Neuville-lès-Dieppe'	
# 2989013	10	49.2792	-0.25830	9250	1	'Ouistreham'	
# 6443239	10	49.5053	0.23310	9162	1	'Gonfreville-l’Orcher'	
# 2998322	10	49.5208	0.53750	8845	1	'Lillebonne'	
# 2990056	10	49.4892	0.57110	8744	1	'Notre-Dame-de-Gravenchon'	
# 6617650	10	49.3856	1.02750	8655	1	'Le Petit-Couronne'	
# 3022826	10	49.0453	-1.44530	8454	1	'Coutances'	
# 2998664	10	49.5067	0.19810	8395	0	'Harfleur'	
# 3032025	10	49.4547	1.11670	8331	1	'Bihorel'	
# 2977428	10	49.2775	1.04060	8305	1	'Saint-Pierre-lès-Elbeuf'	
# 2981547	10	49.3003	1.01110	8277	1	'Saint-Aubin-lès-Elbeuf'	
# 3002172	10	49.2456	1.41170	8092	1	'Les Andelys'	
# 8289772	10	48.8972	-0.19750	8086	1	'Falaise'	
# 6613857	10	48.765	0.62750	8019	1	'L’Aigle'	
# 3037860	10	49.4108	1.14190	7927	1	'Le Mesnil-Esnard'	
# 2980795	10	49.5064	0.08330	7349	1	'Sainte-Adresse'	
# 3013173	10	49.4189	0.23310	7138	1	'Honfleur'	
# 6443367	10	49.4883	1.04830	6990	1	'Notre-Dame-de-Bondeville'	
# 6427149	10	49.2042	-0.29720	6941	1	'Colombelles'	
# 3016807	10	49.1603	1.33580	6892	1	'Gaillon'	
# 2970860	10	49.5092	-1.46920	6827	1	'Valognes'	
# 3019329	10	50.0472	1.41970	6771	1	'Eu'	
# 2969799	10	48.7389	0.92780	6602	1	'Verneuil-sur-Avre'	
# 3032198	10	49.4278	1.12780	6429	1	'Bonsecours'	
# 2988305	10	49.5683	0.95360	6260	1	'Pavilly'	
# 2996492	10	49.5261	1.04030	6126	1	'Malaunay'	
# 6456111	10	49.6142	-1.60420	6070	1	'La Glacerie'	
# 6443244	10	49.4806	1.72390	6051	1	'Gournay-en-Bray'	
# 2989753	10	49.5558	0.11690	5987	0	'Octeville-sur-Mer'	
# 3032452	10	49.2289	-0.30000	5942	1	'Blainville-sur-Orne'	
# 2979531	10	48.5778	-1.09190	5932	1	'Saint-Hilaire-du-Harcouët'	
# 3028610	10	49.3033	-1.24830	5853	1	'Carentan'	
# 3009486	10	48.5925	-0.35720	5810	1	'La Ferté-Macé'	
# 2976986	10	49.0086	1.08940	5646	1	'Saint-Sébastien-de-Morsent'	
# 6427189	10	49.2856	-0.10110	5411	1	'Dives-sur-Mer'	
# 6435542	10	49.6633	-1.69530	5097	1	'Querqueville'	
# 2988848	10	49.0158	1.38190	5069	1	'Pacy-sur-Eure'	
# 3024026	10	48.9606	0.94250	5004	1	'Conches-en-Ouche'	
# 6427192	10	49.2933	-0.37940	4999	1	'Douvres-la-Délivrande'	
# 3018275	10	49.1461	-0.37640	4954	1	'Fleury-sur-Orne'	
# 3016113	10	49.1817	-0.28220	4951	1	'Giberville'	
# 6443142	10	49.315	1.03560	4943	1	'Cléon'	
# 3036371	10	49.1739	1.33440	4936	1	'Aubevoye'	
# 2979401	10	48.5228	-1.32470	4902	1	'Saint-James'	
# 6456469	10	49.4881	0.80530	4900	1	'Le Trait'	
# 6614571	10	50.0606	1.37110	4723	1	'Le Tréport'	
# 2990680	10	49.7339	1.44060	4711	1	'Neufchâtel-en-Bray'	
# 2991911	10	49.5464	1.07560	4661	1	'Monville'	
# 6427383	10	49.2856	0.18390	4634	1	'Pont-l’Évêque'	
# 3032896	10	49.3447	0.34250	4619	1	'Beuzeville'	
# 2971555	10	49.3675	0.08170	4614	1	'Trouville-sur-Mer'	
# 3020752	10	48.8508	-0.55000	4551	1	'Condé-sur-Noireau'	
# 6616280	10	48.8361	0.91390	4353	1	'Breteuil-sur-Iton'	
# 2986136	10	48.5533	-1.50720	4330	1	'Pontorson'	
# 3022947	10	49.3328	-0.45780	4242	1	'Courseulles-sur-Mer'	
# 3030007	10	49.1947	0.72030	4238	1	'Brionne'	
# 6455786	10	49.1483	0.90280	4204	1	'Le Neubourg'	
# 6454473	10	48.6047	0.17140	4193	1	'Sées'	
# 2977146	10	49.5314	0.35690	4172	1	'Saint-Romain-de-Colbosc'	
# 6430529	10	49.3028	1.15390	4151	1	'Pont-de-l’Arche'	
# 6454685	10	49.4847	0.87530	4135	1	'Duclair'	
# 3038611	10	49.1167	-1.11110	4061	1	'Agneaux'	
# 2977774	10	48.815	-1.56860	4053	1	'Saint-Pair-sur-Mer'	
# 6435379	10	49.0522	-1.03720	4033	1	'Condé-sur-Vire'	
# 3003773	10	49.5081	1.03610	4033	1	'Le Houlme'	
# 3030120	10	49.47	-1.62920	4014	1	'Bricquebec'	
# 2981755	10	48.9067	1.27640	3996	1	'Saint-André-de-l’Eure'	
# 6430419	10	49.0478	1.16360	3967	1	'Gravigny'	
# 6430282	10	49.3553	0.81750	3945	1	'Bourg-Achard'	
# 6427102	10	49.17	-0.41390	3919	1	'Bretteville-sur-Odon'	
# 6443514	10	49.8631	0.70690	3907	1	'Saint-Valéry-en-Caux'	
# 3031612	10	49.3881	1.20310	3867	1	'Boos'	
# 6443217	10	49.6125	1.54470	3813	1	'Forges-les-Eaux'	
# 2978981	10	48.5203	0.54720	3801	1	'Mortagne-au-Perche'	
# 2979796	10	48.4228	0.06190	3789	1	'Saint-Germain-du-Corbéis'	
# 3037059	10	49.1264	-0.16750	3756	1	'Argences'	
# 3019363	10	49.3058	1.61140	3753	1	'Étrépagny'	
# 6443485	10	49.8794	1.22030	3715	1	'Saint-Nicolas-d’Aliermont'	
# 2990020	10	49.2564	1.20560	3701	1	'Le Vaudreuil'	
# 6430370	10	48.8644	1.41970	3690	1	'Ézy-sur-Eure'	
# 2972307	10	49.3425	0.10190	3676	1	'Touques'	
# 6427551	10	49.155	-0.45250	3649	1	'Verson'	
# 3012712	10	49.3178	-1.10220	3619	1	'Isigny-sur-Mer'	
# 6427108	10	49.2883	-0.11640	3604	1	'Cabourg'	
# 3021668	10	49.3592	0.07440	3595	1	'Deauville-les-Bains'	
# 6443464	10	49.4344	1.15060	3577	1	'Saint-Léger-du-Bourg-Denis'	
# 6517892	10	48.8386	-1.22250	3550	1	'Villedieu-les-Poëles'	
# 2971641	10	49.1817	-0.18440	3481	1	'Troarn'	
# 6439080	10	48.5903	-0.64030	3473	1	'Domfront'	
# 3030405	10	48.8983	-1.51170	3438	1	'Bréhal'	
# 2977411	10	49.0189	-0.03250	3373	1	'Saint-Pierre-sur-Dives'	
# 6452520	10	49.4019	1.13000	3324	1	'Amfreville-la-Mi-Voie'	
# 6443294	10	49.4989	1.14250	3315	1	'Isneauville'	
# 6456806	10	49.2897	0.92420	3287	1	'Le Bosc-Roger-en-Roumois'	
# 2982973	10	49.3311	1.25890	3277	1	'Romilly-sur-Andelle'	
# 3012713	10	48.6189	-1.17140	3272	1	'Isigny-le-Buat'	
# 6435529	10	49.3797	-1.41750	3270	1	'Picauville'	
# 2997204	10	49.3147	-0.35560	3228	1	'Luc-sur-Mer'	
# 2968072	10	48.9275	0.19780	3224	1	'Vimoutiers'	
# 2999982	10	49.5131	-1.80780	3222	1	'Les Pieux'	
# 3036081	10	49.0203	-0.63190	3209	1	'Aunay-sur-Odon'	
# 3015458	10	49.0972	-1.58060	3198	1	'Gouville-sur-Mer'	
# 2984771	10	48.9697	-1.46810	3187	1	'Quettreville-sur-Sienne'	
# 3021609	10	49.1808	-0.26890	3169	1	'Démouville'	
# 2973949	10	48.7233	-0.92080	3165	1	'Sourdeval'	
# 3014490	10	49.5564	0.48470	3163	1	'Gruchet-le-Valasse'	
# 2979920	10	48.7703	-0.57330	3160	1	'Saint-Georges-des-Groseillers'	
# 3030238	10	49.2114	-0.51390	3149	1	'Bretteville-l’Orgueilleuse'	
# 3021067	10	48.8486	-1.57750	3138	1	'Donville-les-Bains'	
# 6427560	10	49.0789	-0.65640	3134	1	'Villers-Bocage'	
# 2989715	10	49.8711	1.04830	3124	1	'Offranville'	
# 6427258	10	49.2836	-0.31530	3105	1	'Hermanville-sur-Mer'	
# 2980397	10	49.4089	-1.31780	3074	1	'Sainte-Mère-Église'	
# 2982653	10	49.5208	0.16080	3066	1	'Rouelles'	
# 3016564	10	49.0922	1.60420	3065	1	'Gasny'	
# 3028754	10	49.7881	0.63860	3051	1	'Cany-Barville'	
# 6443400	10	49.5244	1.18440	3007	1	'Quincampoix'	
# 3003316	10	49.2425	-0.87310	3003	1	'Le Molay-Littry'	
# 2979408	10	49.4403	1.20310	2961	1	'Saint-Jacques-sur-Darnétal'	
# 3032349	10	49.9319	1.62860	2932	1	'Blangy-sur-Bresle'	
# 3015765	10	49.6461	0.36560	2863	1	'Goderville'	
# 3029677	10	49.5853	1.35940	2825	1	'Buchy'	
# 3013080	10	49.5125	1.07940	2815	1	'Houppeville'	
# 3034153	10	49.08	0.77720	2813	1	'Beaumont-le-Roger'	
# 3038590	10	49.0422	-1.57670	2790	1	'Agon-Coutainville'	
# 6427123	10	49.1861	-0.44440	2747	1	'Carpiquet'	
# 2997325	10	49.1578	-0.39190	2712	1	'Louvigny'	
# 2969575	10	48.8836	1.46080	2694	1	'Ivry-la-Bataille'	
# 3019981	10	49.5625	0.22250	2670	1	'Épouville'	
# 3022461	10	50.0161	1.31750	2655	1	'Criel-sur-Mer'	
# 2991446	10	49.1153	-0.16500	2654	1	'Moult'	
# 6443213	10	49.5364	0.14440	2630	1	'Fontaine-la-Mallet'	
# 6427562	10	49.3206	-0.00640	2593	1	'Villers-sur-Mer'	
# 3036797	10	49.8808	1.12580	2590	1	'Arques-la-Bataille'	
# 2972555	10	48.7636	-0.73310	2590	1	'Tinchebray'	
# 2986999	10	49.3194	1.22580	2580	1	'Pitres'	
# 3009338	10	49.6439	0.26610	2561	1	'Criquetot-l’Esneval'	
# 6443230	10	49.5178	0.25110	2553	1	'Gainneville'	
# 3006885	10	49.4072	0.27140	2542	1	'La Rivière-Saint-Sauveur'	
# 2978394	10	49.1192	-0.37110	2541	1	'Saint-Martin-de-Fontenay'	
# 3020722	10	48.6192	-1.28920	2537	1	'Ducey'	
# 6617245	10	48.8106	-0.50140	2525	1	'Athis'	
# 6427222	10	49.1461	-0.45420	2516	1	'Fontaine-Étoupefour'	
# 2981018	10	49.2136	-0.40170	2515	1	'Saint-Contest'	
# 2972163	10	49.3286	1.10530	2504	1	'Tourville-la-Rivière'	
# 2998187	10	49.3011	-0.31890	2498	1	'Lion-sur-Mer'	
# 6427148	10	49.2744	-0.30030	2496	1	'Colleville-Montgomery'	
# 6443175	10	49.7211	0.78440	2482	1	'Doudeville'	
# 3021859	10	48.4475	0.07330	2479	1	'Damigni'	
# 3023951	10	48.4319	0.03420	2478	1	'Condé-sur-Sarthe'	
# 2976637	10	49.2806	-0.68940	2464	1	'Saint-Vigor-le-Grand'	
# 2999170	10	49.265	0.93970	2463	1	'Le Thuit-Signol'	
# 6427403	10	49.2078	-0.47780	2462	1	'Rots'	
# 2967242	10	49.6683	0.89610	2400	1	'Yerville'	
# 3035404	10	48.555	-0.41110	2388	1	'Bagnoles-de-l’Orne'	
