# ======================================================
# Model: Hierarchical health care design : 3 levels (brown field)
# Joao Flavio F. Almeida <joao.flavio@dep.ufmg.br >
# Fabricio Oliveira <fabricio.oliveira@aalto.fi >
# Data   : 19/02/2022
# Versao: 1.0:
# Region: 9: Occitanie (OC)
# =========================================================
data;

# param Distmax:=
# 1 80  # 80
# 2 120 # + 120
# 3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	8000
# 3	20000
# 2	2000
# 3	4000
2	1379	# Q1
3	2243	# Q2 
;

param DurUpper:=
1 0.51 
# 2 1.75 
# 3 1.5;
2 1.1 
3 1.3; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
3038224	#	'Alès' : Central Hospital Alès
3035396	#	'Bagnols-sur-Cèze': Central Hospital 	Bagnols-sur-Cèze
3038261	#	'Albi' : Centre Hospitalier Générale (CHG)
2997395	#	'Lourdes': Centre Hospitalier
6301914	#	'Toulouse' : Hôpital de La Grave
2992166	#	'Montpellier' : Hospital Lapeyronie
2990363	#	'Nîmes' : University Hospital CAREMEAU
;

# CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
 param: I :	RE	lat	lng	POP	INFR	Mun 	:=
2974146	9	43.5556	2.11640	2573	1	'Soual'	
3035441	9	44.0731	4.05080	2565	1	'Bagard'	
3027824	9	43.3231	3.30470	2564	1	'Cers'	
2995054	9	42.4903	2.81030	2561	1	'Maureillas-las-Illas'	
2993726	9	43.3703	1.41720	2558	1	'Miremont'	
6448197	9	44.0494	4.01970	2549	1	'Boisset'	
2988922	9	43.2886	2.97140	2549	1	'Ouveillan'	
3028143	9	43.5072	3.36890	2546	1	'Caux'	
2971176	9	43.6722	3.71780	2546	1	'Vailhauquès'	
2982117	9	43.27	2.40170	2545	0	'Conques-sur-Orbiel'	
2992526	9	43.4578	1.57360	2536	1	'Montgiscard'	
3028674	9	43.53	1.75750	2520	1	'Caraman'	
6447097	9	44.3444	2.49310	2512	1	'Druelle'	
3038502	9	43.4939	2.31670	2511	1	'Aiguefonde'	
3008321	9	43.5975	3.07970	2508	0	'Lamalou-les-Bains'	
2988309	9	43.61	0.59190	2490	0	'Pavie'	
2994078	9	43.8825	4.56110	2479	1	'Meynes'	
3010566	9	43.7086	2.69220	2478	1	'Lacaune'	
2980004	9	43.6831	1.48580	2452	1	'Saint-Geniès-Bellevue'	
2979244	9	44.1047	3.88610	2436	1	'Saint-Jean-du-Gard'	
3024314	9	42.5256	3.08080	2418	0	'Collioure'	
3024463	9	43.7317	4.21970	2418	1	'Codognan'	
2974699	9	44.3217	3.07140	2415	0	'Sévérac-le-Château'	
3006699	9	42.97	1.87190	2412	1	'Laroque-d’Olmes'	
2983744	9	43.6758	4.23610	2410	1	'Le Cailar'	
2985547	9	44.5039	1.18810	2394	0	'Prayssac'	
6431539	9	43.6939	1.26920	2381	1	'Daux'	
2995351	9	43.1986	1.01080	2376	1	'Martres-Tolosane'	
3018456	9	44.54	2.31080	2374	1	'Firmi'	
2989108	9	43.1839	-0.02640	2372	1	'Ossun'	
3036314	9	43.7569	4.31220	2367	1	'Aubord'	
3029108	9	43.2867	1.63420	2362	0	'Calmont'	
2988756	9	43.1728	2.38530	2359	1	'Palaja'	
2976837	9	43.3289	1.32190	2356	1	'Saint-Sulpice-sur-Lèze'	
2988259	9	43.5011	1.50830	2341	1	'Péchabou'	
2998661	9	43.2761	1.34690	2336	1	'Lézat-sur-Lèze'	
3018362	9	44.2889	2.60610	2331	1	'Flavin'	
2995146	9	43.4681	0.03560	2322	0	'Maubourguet'	
6450534	9	42.6242	2.95140	2320	1	'Corneilla-del-Vercol'	
2986386	9	43.4906	1.51690	2317	1	'Pompertuzat'	
3030338	9	43.8894	1.91030	2313	1	'Brens'	
3027783	9	43.45	3.05140	2313	1	'Cessenon-sur-Orb'	
2976301	9	43.4928	0.93080	2311	1	'Samatan'	
2977721	9	43.5278	3.51890	2294	1	'Saint-Pargoire'	
3035416	9	42.7906	0.59390	2293	0	'Bagnères-de-Luchon'	
3032823	9	43.8814	4.49000	2293	1	'Bezouce'	
2977885	9	44.0636	1.02280	2283	1	'Saint-Nicolas-de-la-Grave'	
3010634	9	43.9239	4.26420	2282	1	'La Calmette'	
3003308	9	44.3428	2.57830	2276	1	'Le Monastère'	
2969781	9	43.0817	1.64890	2274	1	'Verniolle'	
6431368	9	43.9394	4.56390	2259	0	'Remoulins'	
2979205	9	42.5111	2.79220	2248	1	'Saint-Jean-Pla-de-Corts'	
6427047	9	44.4353	2.51330	2243	0	'Salles-la-Source'	
2986434	9	43.3908	3.49860	2242	1	'Pomérols'	
2975888	9	43.4792	1.34860	2240	1	'Saubens'	
2975018	9	44.1786	1.61830	2225	1	'Septfonds'	
6431310	9	43.8044	4.25000	2204	1	'Langlade'	
6444925	9	43.6644	2.29110	2202	1	'Roquecourbe'	
2994979	9	43.7306	0.87810	2198	0	'Mauvezin'	
2978706	9	43.6964	1.47810	2192	0	'Saint-Loup-Cammas'	
2995055	9	43.3572	3.12000	2177	1	'Maureilhan'	
2997407	9	43.45	3.61390	2176	1	'Loupian'	
2982543	9	43.5047	3.31060	2169	1	'Roujan'	
3037067	9	43.3117	2.91030	2165	1	'Argeliers'	
2997812	9	43.4747	0.91030	2159	0	'Lombez'	
2975863	9	43.8975	1.99220	2153	1	'Lagrave'	
6456938	9	44.4328	3.21470	2146	0	'La Canourgue'	
2981402	9	44.0522	2.12970	2129	1	'Saint-Benoît-de-Carmaux'	
3006701	9	42.5231	2.93190	2128	1	'Laroque-des-Albères'	
3034713	9	43.4111	3.25360	2124	1	'Bassan'	
2971568	9	42.6114	2.80830	2123	1	'Trouillas'	
3029039	9	43.9128	2.21250	2120	1	'Cambon'	
3007535	9	43.5597	1.65500	2113	1	'Lanta'	
2968062	9	42.645	2.52860	2111	1	'Vinça'	
2998803	9	43.6658	1.19440	2110	1	'Lévignac'	
2976653	9	44.0619	4.64220	2104	1	'Saint-Victor-la-Coste'	
3029503	9	43.6364	2.31750	2092	1	'Burlats'	
2980590	9	43.4931	1.14500	2091	1	'Sainte-Foy-de-Peyrolières'	
3032794	9	44.9281	1.84720	2090	1	'Biars-sur-Cère'	
2972908	9	42.6381	2.95280	2084	0	'Théza'	
3009731	9	43.4992	1.40940	2080	1	'Lacroix-Falgarde'	
3004294	9	43.3964	1.29420	2069	1	'Le Fauga'	
2989308	9	43.2794	0.12060	2069	1	'Orleix'	
3002541	9	43.5922	3.52470	2068	1	'Le Pouget'	
2971025	9	43.6675	4.06170	2065	1	'Valergues'	
12172720	9	43.2442	2.89420	2062	1	'Saint-Nazaire-d’Aude'	
3000444	9	44.2281	4.16580	2059	1	'Les Mages'	
3034274	9	43.7281	4.02140	2057	1	'Beaulieu'	
6616454	9	44.0258	4.79310	2051	1	'Sauveterre'	
2975492	9	43.9417	4.68140	2051	1	'Saze'	
3019584	9	42.7722	2.69890	2046	1	'Estagel'	
2979995	9	44.4653	2.97360	2046	1	'Saint-Geniez-d’Olt'	
6431803	9	43.5433	1.60970	2045	1	'Sainte-Foy-d’Aigrefeuille'	
3030127	9	43.7511	1.90810	2033	1	'Briatexte'	
3031949	9	43.7597	4.08110	2030	1	'Boisseron'	
6615856	9	43.2439	2.92250	2012	1	'Saint-Marcel-sur-Aude'	
2990284	9	43.7583	-0.03390	2012	0	'Nogaro'	
2975191	9	43.5914	2.11080	2011	1	'Sémalens'	
6431558	9	43.5953	1.56280	2009	1	'Flourens'	
2990890	9	44.1983	2.34190	2008	1	'Naucelle'	
2998018	9	42.6211	2.76920	2006	1	'Llupia'	
6445001	9	43.9664	1.58440	2006	1	'Monclar-de-Quercy'	
3027927	9	43.7497	1.43110	2003	1	'Cépet'	
3000353	9	43.7306	3.80890	2002	1	'Les Matelles'	
2992104	9	43.7203	2.32640	2002	1	'Montredon-Labessonnié'	
2991386	9	43.2314	2.95030	1998	1	'Moussan'	
2983900	9	43.7236	4.03890	1998	1	'Restinclières'	
2983929	9	44.0322	2.53530	1994	1	'Réquista'	
2973264	9	44.0114	4.70000	1994	1	'Tavel'	
2981433	9	43.8953	3.73640	1989	1	'Saint-Bauzille-de-Putois'	
2980003	9	44.0658	4.72190	1983	1	'Saint-Geniès-de-Comolas'	
3023599	9	42.6975	2.73030	1978	1	'Corneilla-la-Rivière'	
2983568	9	44.4092	2.28940	1969	1	'Rignac'	
2983582	9	43.2819	2.58750	1967	1	'Rieux-Minervois'	
2980001	9	43.6969	4.03530	1967	1	'Saint-Geniès-des-Mourgues'	
6434865	9	44.5044	1.13830	1965	1	'Puy-l’Évêque'	
2983603	9	44.3078	2.23640	1961	1	'Rieupeyroux'	
6616497	9	43.7389	1.23110	1960	1	'Larra'	
2967812	9	43.5547	2.17640	1959	1	'Viviers-lès-Montagnes'	
2979692	9	43.8775	4.46860	1949	1	'Saint-Gervasy'	
3011249	9	43.7389	1.47110	1918	1	'Labastide-Saint-Sernin'	
2975674	9	43.9425	3.94860	1912	1	'Sauve'	
6431788	9	43.6642	1.52470	1909	1	'Rouffiac-Tolosan'	
3004185	9	43.2817	1.06560	1896	1	'Le Fousseret'	
3018238	9	44.3261	3.59310	1894	1	'Florac'	
2992119	9	43.2	2.14080	1894	1	'Montréal'	
2984297	9	44.1147	1.47940	1894	1	'Réalville'	
6440782	9	43.2067	0.07280	1880	1	'Laloubère'	
2981204	9	43.9708	4.27920	1877	1	'Saint-Chaptes'	
6432566	9	43.6044	3.73670	1873	1	'Murviel-lès-Montpellier'	
2977927	9	43.9647	1.42830	1857	0	'Saint-Nauphary'	
6431596	9	43.6825	1.58310	1853	1	'Gragnague'	
3016618	9	43.7081	1.56080	1851	1	'Garidech'	
6617818	9	44.1519	1.75500	1848	1	'Saint-Antonin-Noble-Val'	
6616595	9	43.4886	2.76030	1839	0	'Saint-Pons-de-Thomières'	
3009163	9	43.5767	2.27610	1837	1	'Lagarrigue'	
2983443	9	43.6567	-0.08720	1831	1	'Riscle'	
2987103	9	43.4047	3.50940	1825	1	'Pinet'	
2990450	9	43.4211	3.40640	1825	1	'Nézignan-l’Évêque'	
8291412	9	43.9686	4.52440	1822	1	'Vers-Pont-du-Gard'	
2977657	9	44.2633	4.59720	1820	1	'Saint-Paulet-de-Caisson'	
2991046	9	43.7908	4.23000	1818	1	'Nages-et-Solorgues'	
2971782	9	44.1067	4.58690	1803	1	'Tresques'	
2996978	9	44.4783	1.28690	1802	1	'Luzech'	
6441030	9	42.8103	2.50530	1800	1	'Saint-Paul-de-Fenouillet'	
3019695	9	42.9353	2.22060	1800	1	'Espéraza'	
3028844	9	43.62	4.06810	1797	1	'Candillargues'	
2968566	9	43.1208	0.66670	1789	1	'Villeneuve-de-Rivière'	
6450477	9	43.29	0.07640	1786	1	'Bazet'	
2984879	9	43.3467	2.96250	1781	1	'Quarante'	
3024057	9	43.8528	4.60610	1777	1	'Comps'	
2969474	9	44.0531	4.13640	1777	1	'Vézénobres'	
2976443	9	43.1033	0.95860	1775	0	'Salies-du-Salat'	
2993230	9	43.6108	1.57440	1774	1	'Mons'	
2993078	9	43.6914	1.23060	1760	1	'Montaigut-sur-Save'	
3005943	9	43.7061	2.13890	1755	1	'Lautrec'	
2968236	9	43.7886	4.09640	1751	1	'Villevieille'	
3038782	9	43.4497	3.29470	1750	1	'Abeilhan'	
3028341	9	44.2689	1.35310	1749	1	'Castelnau-Montratier'	
2974879	9	43.9114	4.55190	1748	1	'Sernhac'	
3038197	9	43.4697	3.34190	1745	1	'Alignan-du-Vent'	
2980364	9	44.3372	2.62670	1745	1	'Sainte-Radegonde'	
2968690	9	42.5253	2.90360	1743	1	'Villelongue-dels-Monts'	
3005979	9	43.5231	3.19720	1737	1	'Laurens'	
2992327	9	43.4883	1.57110	1737	1	'Montaudran'	
3008502	9	44.3386	1.54470	1735	1	'Lalbenque'	
6446994	9	43.1642	2.86970	1731	1	'Bizanet'	
2989571	9	43.2839	2.73080	1729	1	'Olonzac'	
3023602	9	43.4	3.19250	1721	1	'Corneilhan'	
6426955	9	44.4736	2.46440	1721	1	'Marcillac-Vallon'	
2979328	9	43.7008	3.55080	1721	1	'Saint-Jean-de-Fos'	
3008636	9	44.3811	2.82250	1711	1	'Laissac'	
6426912	9	43.2689	2.35440	1709	1	'Villegailhenc'	
6445013	9	43.9044	1.41110	1691	1	'Orgueil'	
3010558	9	44.0089	3.15940	1690	1	'La Cavalerie'	
2981183	9	43.4219	2.94690	1688	1	'Saint-Chinian'	
3023883	9	44.0911	4.59390	1683	1	'Connaux'	
2992665	9	42.6081	2.93390	1680	1	'Montescot'	
3021393	9	43.8625	1.26940	1675	1	'Dieupentale'	
3007456	9	42.9747	2.99310	1674	1	'La Palme'	
3023911	9	43.7783	4.16000	1667	1	'Congénies'	
6448218	9	43.97	4.55470	1665	1	'Castillon-du-Gard'	
2972288	9	43.4456	3.37860	1664	1	'Tourbes'	
6614187	9	44.3931	2.70610	1662	1	'Montrozier'	
3036544	9	43.5658	3.44940	1655	1	'Aspiran'	
3023772	9	43.9442	1.36830	1651	1	'Corbarieu'	
3030676	9	43.4481	3.65810	1650	0	'Bouzigues'	
3028045	9	43.1831	2.36360	1650	1	'Cazilhac'	
6431378	9	44.1667	4.57500	1647	1	'Sabran'	
2986233	9	44.2811	2.72780	1645	1	'Pont-de-Salars'	
6613528	9	43.9047	4.47170	1644	1	'Cabrières'	
2978627	9	43.8875	4.18860	1643	1	'Saint-Mamert-du-Gard'	
3028179	9	43.3267	2.52830	1641	1	'Caunes-Minervois'	
2970837	9	43.4203	3.36640	1641	1	'Valros'	
3028072	9	43.9347	-0.07170	1639	1	'Cazaubon'	
3009699	9	43.6639	2.34830	1639	1	'Lacrouzette'	
2998132	9	43.3814	0.83530	1633	1	'L’Isle-en-Dodon'	
3005914	9	43.5558	1.56530	1631	1	'Lauzerville'	
2979998	9	43.4683	3.17890	1631	1	'Saint-Geniès-de-Fontedit'	
3031135	9	43.2894	0.64470	1630	1	'Boulogne-sur-Gesse'	
3006711	9	43.9228	3.72440	1629	1	'Laroque'	
2977702	9	43.6983	1.22580	1627	1	'Saint-Paul-sur-Save'	
2968542	9	43.7692	1.42670	1624	1	'Villeneuve-lès-Bouloc'	
3024745	9	43.8619	3.90470	1617	1	'Claret'	
6451367	9	43.9375	2.08360	1617	1	'Castelnau-de-Lévis'	
3024200	9	43.6772	3.76640	1614	1	'Combaillaux'	
3034921	9	44.3081	4.34810	1612	1	'Barjac'	
2995423	9	44.9369	1.60890	1611	1	'Martel'	
2975741	9	43.5714	3.77440	1610	1	'Saussan'	
3005450	9	43.9572	0.92000	1607	1	'Lavit'	
6427022	9	44.0644	2.98560	1607	1	'Saint-Georges-de-Luzençon'	
3004359	9	43.9153	4.50920	1590	1	'Lédenon'	
3005060	9	43.6928	3.16640	1585	1	'Le Bousquet-d’Orb'	
6447093	9	44.0872	3.06530	1580	1	'Creissels'	
2992145	9	44.2383	1.47640	1579	1	'Montpezat-de-Quercy'	
3035675	9	43.3658	1.78890	1578	1	'Avignonet-Lauragais'	
3022079	9	43.9286	2.22060	1575	1	'Cunac'	
2971137	9	44.4553	2.42640	1564	1	'Valady'	
3018101	9	43.9078	4.19440	1563	1	'Fons'	
2987439	9	43.2544	2.26530	1562	1	'Pezens'	
3034142	9	43.3806	1.35780	1557	1	'Beaumont-sur-Lèze'	
2968900	9	43.8294	1.43170	1557	1	'Villaudric'	
2998643	9	43.4931	3.43720	1556	1	'Lézignan-la-Cèbe'	
3035801	9	43.5417	1.56580	1553	1	'Auzielle'	
2985077	9	43.5908	1.14920	1550	1	'Pujaudran'	
2979228	9	42.5811	2.86640	1541	1	'Saint-Jean-Lasseille'	
2981824	9	43.4767	2.49000	1539	1	'Saint-Amans-Soult'	
2989193	9	42.58	2.92500	1537	1	'Ortaffa'	
3018474	9	43.9125	1.22060	1531	1	'Finhan'	
3029271	9	43.85	1.98170	1529	1	'Cadalen'	
2969847	9	43.2539	2.17670	1529	1	'Alzonne'	
2995878	9	43.5933	3.11530	1522	1	'Hérépian'	
2998666	9	44.0131	4.05060	1517	1	'Lézan'	
3036893	9	43.1872	3.09670	1516	1	'Armissan'	
6616448	9	44.1167	4.05060	1512	1	'Saint-Jean-du-Pin'	
2991390	9	43.9811	4.22940	1511	1	'Moussac'	
2995230	9	43.4297	0.57890	1509	1	'Masseube'	
3036524	9	43.7019	3.89920	1505	1	'Assas'	
3033813	9	43.5078	1.56940	1504	1	'Belberaud'	
3033070	9	43.8797	1.25220	1497	1	'Bessens'	
6613343	9	43.1853	2.26580	1495	1	'Lavalette'	
6455534	9	44.4056	2.63030	1495	1	'La Loubière'	
2986375	9	43.8169	1.31250	1491	1	'Pompignan'	
6447092	9	44.525	2.28470	1490	1	'Cransac'	
3029883	9	42.5667	2.90360	1485	1	'Brouilla'	
3008255	9	43.4828	1.24440	1484	1	'Lamasquère'	
3015937	9	43.7622	1.77610	1478	1	'Giroussens'	
6615853	9	43.1914	2.92580	1475	1	'Montredon-des-Corbières'	
2992567	9	42.9344	1.63470	1474	1	'Montgaillard'	
6447019	9	43.1839	2.55940	1473	1	'Capendu'	
3016009	9	43.2681	2.87170	1473	1	'Ginestas'	
3004346	9	43.9886	4.10640	1472	1	'Lédignan'	
2993038	9	43.8664	1.88530	1472	1	'Montans'	
2987500	9	42.7542	2.85170	1470	1	'Peyrestortes'	
6616834	9	44.6664	2.15830	1469	1	'Bagnac-sur-Célé'	
2973701	9	43.9808	3.71560	1469	1	'Sumène'	
3026987	9	44.4664	3.34310	1459	1	'Chanac'	
3028092	9	44.2358	1.77080	1457	1	'Caylus'	
3005915	9	44.2558	1.13750	1447	1	'Lauzerte'	
2986938	9	43.6056	0.04640	1446	1	'Plaisance'	
2984626	9	43.3869	0.15060	1444	1	'Rabastens-de-Bigorre'	
2968274	9	43.7339	4.14000	1442	1	'Villetelle'	
6617806	9	43.6206	2.08940	1440	1	'Vielmur-sur-Agout'	
2991115	9	43.7397	4.20110	1429	1	'Mus'	
2979095	9	44.2881	4.56530	1425	1	'Saint-Julien-de-Peyrolas'	
2990831	9	43.6064	3.43190	1418	1	'Nébian'	
2969817	9	42.5489	2.38780	1418	1	'Vernet-les-Bains'	
3011252	9	43.4756	2.63890	1414	1	'Labastide-Rouairoux'	
2977371	9	44.0047	1.17720	1407	1	'Saint-Porquier'	
2968504	9	43.4356	1.66310	1404	1	'Villenouvelle'	
2992945	9	44.4767	2.22890	1398	1	'Montbazens'	
2969556	9	43.74	4.25920	1393	1	'Vestric-et-Candiac'	
2998445	9	43.4183	3.23720	1391	1	'Lieuran-lès-Béziers'	
3037693	9	43.3167	0.06110	1388	1	'Andrest'	
6445006	9	43.9128	1.27280	1388	1	'Montbartier'	
3028908	9	43.8972	1.32640	1387	1	'Campsas'	
6616585	9	43.6442	3.45830	1382	1	'Ceyras'	
2981749	9	43.1139	2.83690	1380	1	'Saint-André-de-Roquelongue'	
2981178	9	43.7278	4.07970	1380	1	'Saint-Christol'	
2968654	9	42.5881	2.83970	1380	1	'Villemolaque'	
2970978	9	43.8531	4.62750	1379	1	'Vallabrègues'	
6445050	9	43.9067	1.45310	1378	1	'Villebrumier'	
3034992	9	43.7033	-0.23580	1375	1	'Barcelonne-du-Gers'	
6427014	9	44.5156	2.81470	1375	1	'Saint-Côme-d’Olt'	
2986001	9	43.0544	2.92190	1374	1	'Portel-des-Corbières'	
2981865	9	44.7808	3.38830	1364	0	'Saint-Alban-sur-Limagnole'	
2993320	9	44.0711	2.09720	1360	1	'Monestiés'	
6455124	9	44.9144	1.83830	1359	0	'Bretenoux'	
3006036	9	43.7428	1.18060	1359	1	'Launac'	
2968549	9	42.6936	2.80360	1359	1	'Villeneuve-la-Rivière'	
2981079	9	43.4661	1.21530	1358	1	'Saint-Clar-de-Rivière'	
2978760	9	43.0017	1.13690	1357	0	'Saint-Lizier'	
2997876	9	43.7072	3.39560	1353	1	'Le Bosc'	
3027915	9	42.4433	3.16470	1351	1	'Cerbère'	
2990250	9	43.8903	1.43810	1348	1	'Nohic'	
2992153	9	43.6953	3.50640	1347	1	'Montpeyroux'	
2985099	9	43.4578	3.23580	1346	1	'Puissalicon'	
2994794	9	44.0886	1.23940	1343	1	'Meauzac'	
3030542	9	44.2203	3.99030	1338	1	'Branoux-les-Taillades'	
3022609	9	43.375	3.01080	1336	1	'Creissan'	
6440992	9	42.4161	1.98080	1336	0	'Osséja'	
2995278	9	43.8906	1.19640	1332	1	'Mas-Grenier'	
2968558	9	43.2869	1.92140	1332	1	'Villeneuve-la-Comptal'	
3028976	9	43.0169	0.17750	1327	1	'Campan'	
3017255	9	43.8803	2.23110	1326	1	'Fréjairolles'	
6452125	9	43.1842	2.24060	1320	1	'Alairac'	
3011313	9	43.0803	0.67190	1317	1	'Labarthe-Rivière'	
2977681	9	42.9133	1.66060	1317	1	'Saint-Paul-de-Jarrat'	
3020916	9	43.4853	2.13830	1316	1	'Dourgne'	
2995922	9	43.2256	2.92140	1316	1	'Marcorignan'	
2971202	9	43.7786	1.47970	1310	1	'Vacquiers'	
2992147	9	43.8517	4.15720	1309	1	'Montpezat'	
2971046	9	44.0197	2.40440	1308	1	'Valence-d’Albigeois'	
3011281	9	43.3464	1.85170	1307	1	'Labastide-d’Anjou'	
2993088	9	44.3403	1.01810	1306	1	'Montaigu-de-Quercy'	
2970288	9	44.9531	1.70420	1303	1	'Vayrac'	
2990469	9	43.2119	2.90310	1299	1	'Névian'	
2983585	9	43.0575	1.61000	1299	1	'Rieux-de-Pelleport'	
3030520	9	43.6297	2.49860	1297	1	'Brassac'	
3033565	9	43.1978	1.75140	1295	1	'Belpech'	
2990819	9	42.6939	2.66690	1292	1	'Néfiach'	
2994963	9	43.3753	1.29140	1291	1	'Mauzac'	
2983786	9	42.4753	2.70830	1291	1	'Reynès'	
3016822	9	43.2547	1.47080	1288	0	'Gaillac-Toulza'	
2986928	9	43.5581	3.52580	1284	1	'Plaissan'	
2992347	9	43.7703	1.53360	1283	1	'Montjoire'	
2979578	9	43.4228	1.27810	1282	1	'Saint-Hilaire'	
3006188	9	43.6533	3.14890	1281	1	'La Tour-sur-Orb'	
2978797	9	43.4003	1.56080	1279	1	'Saint-Léon'	
3035595	9	42.7194	1.83890	1277	0	'Ax-les-Thermes'	
3038522	9	43.5678	1.59030	1274	1	'Aigrefeuille'	
3019157	9	43.1356	2.69720	1273	1	'Fabrezan'	
3010605	9	44.7289	1.92580	1270	1	'Lacapelle-Marival'	
2980144	9	43.4486	1.88750	1270	1	'Saint-Félix-Lauragais'	
3028680	9	43.1017	0.31670	1267	0	'Capvern'	
3035093	9	42.5658	2.86720	1265	1	'Banyuls-dels-Aspres'	
3011288	9	43.4819	1.66560	1265	0	'Labastide-Beauvoir'	
2979260	9	43.0136	1.61080	1265	1	'Saint-Jean-de-Verges'	
2970095	9	44.1969	4.65750	1265	1	'Vénéjan'	
3016645	9	43.3914	1.68360	1264	1	'Gardouch'	
2985474	9	43.7125	0.62970	1263	1	'Preignan'	
3030772	9	43.5008	2.40440	1260	1	'Bout-du-Pont-de-Larn'	
3004130	9	44.0097	2.16310	1258	1	'Le Garric'	
2967806	9	44.5564	2.21580	1258	1	'Viviez'	
2968761	9	43.8969	2.33000	1250	1	'Villefranche-d’Albigeois'	
3038658	9	43.5353	3.42830	1241	1	'Adissan'	
3008825	9	44.6842	2.84720	1238	1	'Laguiole'	
2988345	9	43.7556	1.55610	1238	1	'Paulhac'	
3011258	9	44.3886	1.39970	1235	1	'Labastide-Marnhac'	
2987564	9	43.2681	2.03670	1230	1	'Pexiora'	
3036604	9	43.1992	2.20940	1229	1	'Arzens'	
2992661	9	42.5172	2.88170	1229	1	'Montesquieu-des-Albères'	
2993523	9	44.2603	4.15970	1228	1	'Molières-sur-Cèze'	
3011315	9	43.0794	0.38330	1225	1	'La Barthe-de-Neste'	
3009813	9	43.9858	1.26420	1225	1	'Lacourt-Saint-Pierre'	
2981863	9	44.2278	4.62110	1225	1	'Saint-Alexandre'	
2973077	9	43.9281	2.07330	1221	1	'Terssac'	
6432692	9	43.7433	3.70500	1220	1	'Viols-le-Fort'	
2995990	9	43.5242	0.16170	1220	1	'Marciac'	
2992790	9	44.3386	1.20970	1220	1	'Montcuq'	
3032306	9	43.9633	4.36890	1216	1	'Blauzac'	
3028362	9	44.0286	1.03890	1216	1	'Castelmayran'	
3030983	9	42.4342	1.94390	1215	1	'Bourg-Madame'	
3018671	9	43.1469	2.72750	1213	1	'Ferrals-les-Corbières'	
3031645	9	43.5458	1.14920	1211	1	'Bonrepos-sur-Aussonnelle'	
2992035	9	44.5517	3.32890	1210	0	'Montrodat'	
2968906	9	43.2211	2.03920	1210	1	'Villasavary'	
3009447	9	43.2997	1.16310	1209	1	'Lafitte-Vigordane'	
2994724	9	44.0975	4.15190	1209	1	'Méjannes-lès-Alès'	
2976310	9	44.6811	1.26470	1208	1	'Salviac'	
3032492	9	43.3186	2.87110	1205	1	'Bize-Minervois'	
2971246	9	43.945	2.83690	1204	1	'Vabres-l’Abbaye'	
2976320	9	43.9056	1.68780	1203	1	'Salvagnac'	
3020694	9	44.0872	0.77060	1202	1	'Dunes'	
3013153	9	43.1881	0.08830	1197	1	'Horgues'	
3015690	9	43.8853	0.23690	1196	1	'Gondrin'	
2992044	9	44.0756	1.61940	1196	1	'Montricoux'	
6615850	9	43.2522	2.65310	1194	1	'La Redorte'	
2988965	9	43.2869	0.03750	1192	1	'Oursbelille'	
3028346	9	43.4347	3.43860	1190	1	'Castelnau-de-Guers'	
2985133	9	43.2239	2.62440	1190	1	'Puichéric'	
6440945	9	43.1842	0.24560	1189	1	'Tournay'	
3028048	9	44.2269	1.20220	1187	1	'Cazes-Mondenard'	
2977656	9	43.6264	3.67470	1185	1	'Saint-Paul-et-Valmalle'	
3036018	9	43.2186	0.87940	1185	1	'Aurignac'	
3021475	9	43.4794	1.52690	1185	1	'Deyme'	
2993528	9	44.1933	1.36310	1183	1	'Molières'	
3008366	9	43.8119	1.54220	1178	1	'La Magdelaine-sur-Tarn'	
2996487	9	44.0897	0.97310	1178	1	'Malause'	
2975317	9	43.6311	1.13060	1172	1	'Ségoufielle'	
2985698	9	43.4833	3.27920	1171	1	'Pouzolles'	
2980108	9	44.2422	4.11140	1171	1	'Saint-Florent-sur-Auzonnet'	
6431874	9	43.5244	1.44640	1170	1	'Vieille-Toulouse'	
2980164	9	42.6867	2.72250	1170	1	'Saint-Féliu-d’Amont'	
3003774	9	43.775	-0.18060	1168	1	'Le Houga'	
2980152	9	43.6622	3.45920	1168	1	'Saint-Félix-de-Lodez'	
2989208	9	44.1314	4.66610	1166	1	'Orsan'	
2985564	9	42.4039	2.47920	1164	1	'Prats-de-Mollo-la-Preste'	
3008362	9	44.125	0.82330	1162	1	'Lamagistère'	
2977636	9	43.1019	-0.15920	1160	1	'Saint-Pé-de-Bigorre'	
3025119	9	44.5239	3.26530	1157	1	'Chirac'	
2968731	9	43.2861	2.44000	1157	1	'Villegly'	
2987495	9	43.2914	2.56750	1155	1	'Peyriac-Minervois'	
3029206	9	43.9831	1.91080	1154	1	'Cahuzac-sur-Vère'	
2989253	9	43.1808	2.83750	1154	1	'Ornaisons'	
3003544	9	43.0806	1.36060	1151	1	'Le Mas-d’Azil'	
2977079	9	43.9	1.13440	1150	1	'Saint-Sardos'	
2981127	9	44.4708	2.41190	1149	1	'Saint-Christophe-Vallon'	
3024797	9	44.4275	2.41060	1147	1	'Clairvaux-d’Aveyron'	
3012364	9	43.7572	0.45940	1145	1	'Jegun'	
3011264	9	44.0847	1.19500	1138	1	'Labastide-du-Temple'	
6444868	9	43.8039	2.15000	1138	1	'Lombers'	
2997203	9	43.1767	2.78580	1138	1	'Luc-sur-Orbieu'	
