# ======================================================
# Model: Hierarchical health care design : 3 levels (brown field)
# Joao Flavio F. Almeida <joao.flavio@dep.ufmg.br >
# Fabricio Oliveira <fabricio.oliveira@aalto.fi >
# Data   : 19/02/2022
# Versao: 1.0:
# Region: 11: Hauts-de-France (HF)
# =========================================================
data;

# param Distmax:=
# 1 80  # 80
# 2 120 # + 120
# 3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	10000
# 3	25000
# 2	2000
# 3	4000
2	1416	# Q1
3	2282	# Q2 
;

param DurUpper:=
1 0.51 
# 2 1.0 
# 3 1.5; 
2 0.53 
3 1.1;

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
6455273	# 'Amiens': Amiens University Hospital
2972284	#	'Tourcoing' : Tourcoing Hospital
;

# CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
 param: I :	RE	lat	lng	POP	INFR	Mun 	:=
6617296	11	50.5792	2.73940	2638	1	'Richebourg-Saint-Vaast'	
6438799	11	49.4678	2.86360	2624	1	'Longueil-Annel'	
6438554	11	50.4856	3.03580	2621	1	'Wahagnies'	
3035838	11	50.2306	2.11470	2606	1	'Auxi-le-Château'	
3036464	11	49.5731	3.68310	2605	1	'Athies-sous-Laon'	
3023787	11	50.935	1.79920	2603	0	'Coquelles'	
6438567	11	50.8331	2.21250	2602	1	'Watten'	
3026603	11	48.9772	3.28530	2597	1	'Charly-sur-Marne'	
3003101	11	50.0172	3.78500	2584	0	'Le Nouvion-en-Thiérache'	
3028204	11	49.3172	2.44830	2581	1	'Cauffry'	
2969599	11	49.835	3.90920	2579	0	'Vervins'	
6438152	11	50.6444	2.96190	2565	0	'Capinghem'	
3018448	11	49.3906	2.43000	2562	1	'Fitz-James'	
2974123	11	50.3908	2.74280	2545	1	'Souchez'	
2990167	11	50.4989	3.25030	2544	1	'Nomain'	
3018561	11	50.0614	1.60500	2533	1	'Feuquières-en-Vimeu'	
3019080	11	50.3156	3.51920	2531	1	'Famars'	
2984420	11	49.3297	2.44140	2526	1	'Rantigny'	
3015681	11	50.5617	2.57390	2522	1	'Gonnehem'	
2991881	11	50.6936	2.51750	2519	1	'Morbecque'	
2993403	11	50.3039	3.20940	2512	1	'Monchecourt'	
2984871	11	50.2239	3.84720	2505	0	'Pont-sur-Sambre'	
3013424	11	49.3575	2.24610	2504	1	'Hermes'	
2969234	11	50.6947	2.64440	2503	1	'Vieux-Berquin'	
3016737	11	49.9867	1.55720	2501	1	'Gamaches'	
3028946	11	50.5953	3.26000	2493	1	'Camphin-en-Pévèle'	
6613779	11	50.1883	1.62940	2491	1	'Saint-Valéry-sur-Somme'	
6439454	11	50.6544	1.63330	2486	1	'Condette'	
2969871	11	50.6819	2.99640	2475	1	'Verlinghem'	
3029477	11	50.0336	3.46720	2473	1	'Busigny'	
2969613	11	50.4022	1.64940	2472	1	'Verton'	
2968528	11	49.3792	3.35860	2464	1	'Villeneuve-Saint-Germain'	
6444340	11	50.1808	1.49470	2462	1	'Cayeux-sur-Mer'	
6618360	11	50.3239	2.70560	2461	1	'Maroeuil'	
6439934	11	50.5422	2.60640	2452	1	'Vendin-lès-Béthune'	
2986244	11	49.88	2.24190	2448	1	'Pont-de-Metz'	
2999002	11	50.1886	3.83830	2445	1	'Leval'	
2975802	11	50.3378	3.57610	2435	1	'Saultain'	
6450036	11	50.1175	3.94310	2433	0	'Avesnelles'	
6614526	11	50.7119	2.93390	2431	1	'Frélinghien'	
2997956	11	50.5703	2.66670	2430	1	'Locon'	
2998714	11	50.3408	3.16860	2427	1	'Lewarde'	
3013273	11	50.5653	2.62220	2426	1	'Hinges'	
2984210	11	50.2808	4.04080	2408	1	'Recquignies'	
3013442	11	50.5781	2.85420	2396	1	'Herlies'	
3007903	11	50.4736	3.30140	2395	1	'Landas'	
3038400	11	49.965	1.94330	2379	1	'Airaines'	
3030727	11	50.4214	2.67220	2379	1	'Bouvigny-Boyeffles'	
6439849	11	50.5017	2.69420	2377	1	'Sailly-Labourse'	
2989899	11	50.4894	2.72580	2362	1	'Noyelles-lès-Vermelles'	
3012404	11	49.3894	2.77610	2356	1	'Jaux'	
3016931	11	50.5147	2.13390	2354	1	'Fruges'	
2969146	11	50.0111	2.19500	2354	1	'Vignacourt'	
2975043	11	50.3356	3.04920	2339	1	'Corbehem'	
2968335	11	49.2125	2.39810	2327	1	'Villers-sous-Saint-Leu'	
3013845	11	50.3178	3.43670	2323	1	'Haulchin'	
2990741	11	49.7581	2.91000	2321	1	'Nesle'	
6613594	11	50.7406	2.69220	2314	1	'Météren'	
3015723	11	50.2708	3.70780	2312	1	'Gommegnies'	
6450040	11	50.2147	3.86440	2306	1	'Bachant'	
2980098	11	50.9464	2.12220	2303	1	'Saint-Folquin'	
2979648	11	49.5958	3.37500	2288	0	'Saint-Gobain'	
3003341	11	49.3678	2.74440	2285	1	'Le Meux'	
3028440	11	50.8	2.48720	2278	1	'Cassel'	
2997792	11	50.6689	2.98940	2264	1	'Lompret'	
3036451	11	50.5225	3.06110	2263	1	'Attiches'	
2984594	11	50.6931	2.35780	2255	1	'Racquinghem'	
2995675	11	49.74	3.77140	2252	1	'Marle'	
2982423	11	50.3206	3.45060	2249	1	'Prouvy'	
3035351	11	49.3853	2.22190	2247	1	'Bailleul-sur-Thérain'	
3033222	11	50.4819	3.14470	2246	1	'Bersée'	
3036913	11	50.9778	2.35330	2240	1	'Armbouts-Cappel'	
3030604	11	49.3417	3.53190	2239	1	'Braine'	
3022850	11	50.2456	4.14920	2237	1	'Cousolre'	
3028691	11	50.5103	3.17250	2234	1	'Cappelle-en-Pévèle'	
3017491	11	50.5853	2.88920	2225	1	'Fournes-en-Weppes'	
3013365	11	50.3742	2.03670	2219	0	'Hesdin'	
3003393	11	49.1781	2.28610	2217	1	'Le Mesnil-en-Thelle'	
3014289	11	49.4353	3.96580	2211	1	'Guignicourt'	
2986484	11	50.1889	3.60780	2208	1	'Poix-du-Nord'	
3020165	11	50.5414	3.12940	2204	1	'Ennevelin'	
2993390	11	49.29	2.46720	2197	1	'Monchy-Saint-Éloi'	
3022123	11	49.3869	3.00640	2196	1	'Cuise-la-Motte'	
3018942	11	50.4606	3.13810	2191	1	'Faumont'	
3017127	11	50.0678	1.57690	2191	1	'Fressenneville'	
3024801	11	49.4425	2.84690	2190	1	'Clairoix'	
6614027	11	50.7997	2.69110	2179	1	'Boeschèpe'	
3033149	11	50.0875	3.44250	2174	1	'Bertry'	
6450244	11	50.5072	2.72500	2166	1	'Annequin'	
3031605	11	49.1661	2.35890	2156	1	'Boran-sur-Oise'	
3020429	11	50.67	2.28610	2152	1	'Ecques'	
2990277	11	48.965	3.32360	2138	1	'Nogent-l’Artaud'	
6438548	11	50.0333	3.30030	2129	1	'Villers-Outréaux'	
2993203	11	50.4794	3.10220	2126	1	'Mons-en-Pévèle'	
3017717	11	49.6506	1.72970	2120	1	'Formerie'	
2985461	11	50.6553	2.95250	2119	1	'Prémesques'	
3019643	11	50.8869	2.43140	2110	1	'Esquelbecq'	
2984005	11	50.7306	2.37110	2100	1	'Renescure'	
6618332	11	50.7972	1.77470	2100	1	'Réty'	
6439344	11	50.4247	1.89810	2095	1	'Beaurainville'	
3008426	11	50.2892	3.85690	2094	1	'La Longueville'	
8285660	11	49.1783	3.12390	2077	1	'La Ferté-Milon'	
2990615	11	49.1683	3.26390	2075	1	'Neuilly-Saint-Front'	
2971580	11	49.4003	2.98890	2072	1	'Trosly-Breuil'	
3034001	11	50.1061	2.32940	2066	1	'Beauval'	
3032319	11	50.6919	2.40360	2064	1	'Blaringhem'	
6438777	11	49.0867	2.74420	2056	1	'Lagny-le-Sec'	
3025942	11	49.8156	2.80420	2054	1	'Chaulnes'	
6438259	11	50.7939	2.64330	2051	1	'Godewaersvelde'	
3018332	11	50.0014	2.26000	2042	1	'Flesselles'	
3019545	11	50.4753	2.90780	2039	1	'Estevelles'	
3033962	11	50.1378	3.38280	2038	0	'Beauvois-en-Cambrésis'	
2974506	11	49.5961	3.24670	2034	1	'Sinceny'	
2974450	11	49.5708	3.89280	2034	1	'Sissonne'	
3025284	11	49.3447	2.68250	2022	1	'Chevrières'	
2967460	11	50.9761	2.49310	2020	1	'Warhem'	
3029234	11	50.7583	2.60420	2017	1	'Caëstre'	
6438591	11	49.3031	2.53440	2013	1	'Brenouille'	
3002108	11	50.9072	1.93390	2009	1	'Les Attaques'	
2995534	11	50.5561	2.87060	2008	1	'Marquillies'	
2971169	11	49.4092	3.51640	2008	1	'Vailly-sur-Aisne'	
6439697	11	50.6344	2.32530	2002	1	'Mametz'	
2994939	11	50.2158	1.62500	2002	1	'Le Crotoy'	
3015911	11	50.3928	2.77220	1990	1	'Givenchy-en-Gohelle'	
3013571	11	50.3694	3.35810	1988	1	'Hélesmes'	
2983798	11	50.9394	2.53970	1988	1	'Rexpoëde'	
6438492	11	50.3422	3.64670	1975	1	'Sebourg'	
6694108	11	50.5042	2.66220	1974	1	'Verquigneul'	
2983699	11	49.7956	3.45830	1959	1	'Ribemont'	
2985416	11	50.3108	3.57420	1957	1	'Préseau'	
3029023	11	49.5064	2.89750	1951	1	'Cambronne-lès-Ribécourt'	
3022386	11	50.1997	2.88000	1950	1	'Croisilles'	
2982839	11	50.6706	2.34220	1940	1	'Roquetoire'	
3020565	11	50.3506	3.21610	1936	1	'Écaillon'	
2971692	11	49.2847	1.82110	1934	1	'Trie-Château'	
3037564	11	49.5058	3.45060	1931	1	'Anizy-le-Château'	
6438697	11	49.2622	2.58560	1929	0	'Fleurines'	
3028983	11	50.3975	1.87670	1927	0	'Campagne-lès-Hesdin'	
2981959	11	50.6469	3.22360	1926	1	'Sailly-lès-Lannoy'	
2997675	11	49.3567	2.71780	1923	1	'Longueil-Sainte-Marie'	
3008496	11	50.4478	3.36390	1915	1	'Rosult'	
3013363	11	50.6686	1.68110	1911	1	'Hesdin-l’Abbé'	
3038592	11	50.26	2.75940	1906	1	'Agny'	
6450235	11	50.8094	1.60640	1895	1	'Ambleteuse'	
2998360	11	50.0997	3.37920	1895	1	'Ligny-en-Cambrésis'	
3036450	11	49.4125	3.04720	1894	1	'Attichy'	
2995933	11	50.1214	3.17360	1894	1	'Marcoing'	
6615137	11	50.2875	3.26830	1885	1	'Marquette-en-Ostrevent'	
6613542	11	49.4381	2.70780	1881	1	'Rémy'	
2971386	11	49.2778	2.28030	1879	1	'Ully-Saint-Georges'	
6424766	11	49.3906	3.39390	1873	0	'Bucy-le-Long'	
6615142	11	49.1033	2.58360	1872	1	'Plailly'	
3023007	11	49.3447	3.31250	1861	1	'Courmelles'	
3035702	11	50.2769	2.52860	1853	1	'Avesnes-le-Comte'	
2978817	11	50.0492	2.13750	1852	1	'Saint-Léger-lès-Domart'	
2987270	11	49.3511	2.98030	1839	0	'Pierrefonds'	
2973311	11	50.7439	2.20810	1837	1	'Tatinghem'	
6615655	11	49.6042	3.51390	1830	1	'Crépy-en-Laonnois'	
3017582	11	49.8994	2.50360	1828	1	'Fouilloy'	
3038763	11	50.3922	2.71250	1824	1	'Ablain-Saint-Nazaire'	
6450027	11	50.2881	4.01500	1821	1	'Assevent'	
3032726	11	50.9628	2.41080	1819	1	'Bierne'	
3019977	11	49.7417	3.05030	1810	1	'Eppeville'	
3014197	11	49.6558	3.05170	1804	1	'Guiscard'	
2973847	11	50.9694	2.32330	1804	1	'Spycker'	
3021513	11	50.7342	2.94830	1798	1	'Deûlemont'	
3033360	11	50.6074	2.46890	1797	1	'Berguette'	
2974329	11	50.1744	4.09170	1797	1	'Solre-le-Château'	
2984726	11	50.1661	3.42750	1790	1	'Quiévy'	
6424860	11	49.405	3.31970	1786	1	'Cuffies'	
3018672	11	50.8292	1.76000	1785	1	'Ferques'	
3015870	11	50.0561	4.07470	1782	1	'Glageon'	
3010609	11	49.9772	3.91640	1782	1	'La Capelle-en-Thiérache'	
2982168	11	50.4889	3.34970	1778	1	'Rumegies'	
3018018	11	50.1669	3.15970	1776	1	'Fontaine-Notre-Dame'	
3029046	11	50.4822	2.46310	1774	1	'Camblain-Châtelain'	
3023804	11	49.7406	2.15170	1773	1	'Conty'	
2967112	11	50.8536	2.06750	1773	1	'Zutkerque'	
2993839	11	49.5025	1.99530	1756	1	'Milly-sur-Thérain'	
3037921	11	49.2031	2.12170	1748	1	'Amblainville'	
3035482	11	50.5503	3.26000	1747	1	'Bachy'	
3022134	11	50.5194	2.74860	1746	1	'Cuinchy'	
6439506	11	50.5469	2.66440	1742	1	'Essars'	
3030845	11	50.1511	3.61580	1740	1	'Bousies'	
2972107	11	49.4706	3.00860	1730	0	'Tracy-le-Mont'	
2987086	11	49.4883	3.44640	1728	1	'Pinon'	
2980344	11	49.515	3.83940	1722	1	'Saint-Erme-Outre-et-Ramecourt'	
3018793	11	50.2656	3.21390	1722	1	'Féchain'	
2975771	11	50.2408	3.44360	1720	1	'Saulzoir'	
3013569	11	50.6978	2.24310	1714	0	'Helfaut'	
2979398	11	50.7631	2.72170	1714	1	'Saint-Jans-Cappel'	
2979722	11	49.4431	1.78140	1713	1	'Saint-Germer-de-Fly'	
2969212	11	50.4772	3.33420	1702	1	'Saméon'	
2996621	11	50.4525	2.58500	1696	1	'Maisnil-lès-Ruitz'	
3035286	11	49.2953	2.33640	1693	1	'Balagny-sur-Thérain'	
2967916	11	49.6314	3.24280	1693	1	'Viry-Noureuil'	
6438917	11	49.54	2.74580	1692	1	'Ressons-sur-Matz'	
6618090	11	49.8369	3.48920	1683	1	'Origny-Sainte-Benoîte'	
3028947	11	50.5119	2.98690	1682	1	'Camphin-en-Carembault'	
3020437	11	50.2506	3.07110	1679	1	'Écourt-Saint-Quentin'	
3018361	11	49.7133	3.19310	1678	0	'Flavy-le-Martel'	
3032027	11	50.6489	2.87420	1675	1	'Bois-Grenier'	
6438507	11	50.6744	2.48500	1674	1	'Steenbecque'	
6438140	11	50.4547	3.51940	1672	1	'Bruille-Saint-Amand'	
3010400	11	49.4492	1.90250	1668	1	'Lachapelle-aux-Pots'	
6438861	11	49.345	2.41140	1659	1	'Neuilly-sous-Clermont'	
2987947	11	50.4842	2.41060	1659	1	'Pernes'	
2990087	11	50.875	2.02500	1656	1	'Nortkerque'	
3036394	11	50.5953	2.82500	1655	1	'Aubers'	
3030994	11	50.5647	3.24360	1653	1	'Bourghelles'	
2980418	11	50.8994	2.13780	1653	1	'Sainte-Marie-Kerque'	
6438570	11	50.3308	3.41500	1651	1	'Wavrechain-sous-Denain'	
3028146	11	49.3008	2.24860	1651	1	'Cauvigny'	
3020813	11	49.9153	2.22940	1648	1	'Dreuil-lès-Amiens'	
6438238	11	50.5069	3.46640	1646	1	'Flines-lès-Mortagne'	
3011045	11	50.52	2.56310	1645	1	'Labeuvrière'	
6438317	11	50.39	3.04420	1644	1	'Lauwin-Planque'	
6438293	11	50.8864	2.53360	1641	1	'Herzeele'	
2982154	11	50.8594	2.15780	1641	1	'Ruminghem'	
3013955	11	49.8489	2.66970	1638	1	'Harbonnières'	
3012837	11	50.5614	2.83110	1635	1	'Illies'	
2992664	11	49.7386	3.25750	1632	1	'Montescourt-Lizerolles'	
6439668	11	50.7853	1.93670	1631	1	'Licques'	
6425308	11	49.4056	3.11500	1631	1	'Vic-sur-Aisne'	
6439505	11	50.7047	2.18720	1627	1	'Esquerdes'	
3033200	11	49.3506	2.22470	1625	1	'Berthecourt'	
6444575	11	50.0125	1.99530	1623	1	'Longpré-les-Corps-Saints'	
6618301	11	50.7311	1.70690	1619	1	'La Capelle-lès-Boulogne'	
3024326	11	50.2567	4.07580	1618	1	'Colleret'	
2967110	11	51.0642	2.48940	1616	0	'Zuydcoote'	
2995822	11	49.1364	3.07720	1611	1	'Mareuil-sur-Ourcq'	
2975475	11	50.5044	3.45440	1609	1	'Mortagne-du-Nord'	
6438678	11	49.2356	2.30780	1607	1	'Ercuis'	
3028767	11	50.3092	3.12580	1605	1	'Cantin'	
2983077	11	49.9458	3.09780	1604	1	'Roisel'	
6614064	11	49.4039	2.11190	1596	0	'Allonne'	
3036856	11	50.8325	2.41060	1594	1	'Arnèke'	
3019810	11	49.2186	2.16530	1592	1	'Esches'	
6424953	11	49.8425	3.32110	1590	1	'Harly'	
3017562	11	50.5189	2.60110	1590	1	'Fouquereuil'	
3019870	11	50.3625	3.31500	1589	1	'Erre'	
2970118	11	50.5753	3.07810	1584	1	'Vendeville'	
6614186	11	50.4531	3.07940	1583	1	'Moncheaux'	
2979507	11	50.1833	3.41280	1575	1	'Saint-Hilaire-lez-Cambrai'	
3036271	11	50.3975	2.10220	1574	1	'Auchy-lès-Hesdin'	
3030524	11	49.0492	3.42780	1573	0	'Brasles'	
3024934	11	49.3189	2.52670	1572	1	'Cinqueux'	
2997583	11	50.5681	2.79060	1572	1	'Lorgies'	
2981615	11	50.2078	3.41640	1568	1	'Saint-Aubert'	
2982179	11	50.4678	2.58970	1562	1	'Ruitz'	
2977691	11	49.4292	2.00690	1562	1	'Saint-Paul'	
3037694	11	50.8672	1.92080	1556	1	'Andres'	
2990526	11	50.3556	2.75810	1549	1	'Neuville-Saint-Vaast'	
6438939	11	49.3544	2.54420	1549	1	'Sacy-le-Grand'	
6438947	11	49.2633	2.07250	1548	1	'Saint-Crépin-Ibouvillers'	
2996930	11	50.6228	2.61670	1539	1	'Calonne-sur-la-Lys'	
6438131	11	50.4358	3.24500	1537	1	'Bouvignies'	
6617211	11	50.8878	2.38610	1533	1	'Zeggers-Cappel'	
3013830	11	50.2178	3.48030	1529	1	'Haussy'	
6438615	11	49.5142	3.02470	1521	1	'Carlepont'	
6439576	11	50.3847	1.61580	1514	1	'Groffliers'	
3037481	11	50.6053	3.19080	1511	1	'Anstaing'	
6614660	11	50.4797	3.20580	1509	1	'Auchy-lès-Orchies'	
6424763	11	49.5244	3.66360	1504	1	'Bruyères-et-Montbérault'	
6424856	11	49.6969	3.62250	1500	1	'Crécy-sur-Serre'	
6424394	11	49.3144	2.47170	1494	1	'Mogneville'	
6438539	11	50.4086	3.60500	1478	1	'Vicq'	
2978235	11	49.3419	2.60420	1478	1	'Saint-Martin-Longueau'	
3015438	11	50.0556	3.12420	1477	1	'Gouzeaucourt'	
2995463	11	49.5756	1.95560	1476	1	'Marseille-en-Beauvaisis'	
3004326	11	50.6822	2.71920	1472	1	'Le Doulieu'	
3018688	11	50.3278	3.07360	1469	1	'Férin'	
2997713	11	50.6519	1.80560	1469	1	'Longfossé'	
3035349	11	49.3478	2.45750	1468	1	'Bailleval'	
3017766	11	50.6342	3.18920	1467	1	'Forest-sur-Marque'	
3015746	11	49.4264	2.03610	1467	1	'Goincourt'	
6613789	11	50.0536	1.90280	1464	1	'Pont-Rémy'	
3014014	11	50.8814	1.84280	1463	1	'Hames-Boucres'	
2969250	11	50.1531	3.46390	1460	1	'Viesly'	
3020617	11	49.8453	2.26940	1459	0	'Dury'	
3029673	11	50.14	2.70860	1457	1	'Bucquoy'	
3013200	11	49.85	3.36500	1456	1	'Homblières'	
2995840	11	50.0461	3.41890	1451	1	'Maretz'	
6439750	11	50.5839	2.78030	1445	1	'Neuve-Chapelle'	
3035699	11	50.2497	3.37750	1445	1	'Avesnes-le-Sec'	
2982156	11	50.1269	3.22000	1444	1	'Rumilly-en-Cambrésis'	
2975934	11	50.1694	4.02640	1444	1	'Sars-Poteries'	
6425123	11	49.895	4.01830	1438	1	'Origny-en-Thiérache'	
6438228	11	50.1431	4.02500	1437	0	'Felleries'	
3036122	11	50.1011	1.44860	1431	1	'Ault'	
6450079	11	50.8658	2.32640	1430	1	'Bollezeele'	
2983584	11	50.2011	3.35250	1429	1	'Rieux-en-Cambrésis'	
6438300	11	50.2625	3.31500	1426	1	'Hordain'	
8296884	11	49.8442	1.77920	1424	1	'Beaucamps-le-Vieux'	
2971272	11	51.0217	2.48330	1422	1	'Uxem'	
3013635	11	50.6414	2.54080	1419	1	'Haverskerque'	
3035352	11	50.3383	2.85030	1417	1	'Bailleul-Sir-Berthoult'	
3014450	11	50.6108	2.48940	1416	1	'Guarbecque'	
2995585	11	50.135	3.76080	1416	1	'Maroilles'	
3034054	11	49.9964	3.30890	1415	1	'Beaurevoir'	
3021277	11	49.9228	2.96530	1415	1	'Doingt'	
2972571	11	50.2764	2.81640	1413	1	'Tilloy-lès-Mofflaines'	
2971771	11	50.6197	3.19420	1409	1	'Tressin'	
6439046	11	49.2	2.49220	1408	1	'Vineuil-Saint-Firmin'	
6438136	11	50.9539	2.29190	1408	1	'Brouckerque'	
3036137	11	49.6122	3.60750	1404	1	'Aulnois-sous-Laon'	
3022622	11	50.2522	1.88310	1403	1	'Crécy-en-Ponthieu'	
6438431	11	50.6247	2.90500	1403	1	'Radinghem-en-Weppes'	
3037642	11	49.3119	2.50360	1401	1	'Angicourt'	
6438377	11	50.5181	3.29170	1400	1	'Mouchin'	
2969329	11	50.9283	2.07670	1400	1	'Vieille-Église'	
2989501	11	49.4163	1.92300	1398	1	'Ons-en-Bray'	
6439041	11	49.4825	2.80390	1396	1	'Villers-sur-Coudun'	
3018166	11	49.5419	3.28890	1388	1	'Folembray'	
2998437	11	50.2731	3.34530	1388	1	'Lieu-Saint-Amand'	
6618349	11	50.5878	2.40720	1387	1	'Norrent-Fontès'	
6454402	11	50.9942	2.41640	1385	1	'Coudekerque'	
3006358	11	49.5883	2.84330	1384	1	'Lassigny'	
2971694	11	49.5611	2.58890	1381	1	'Tricot'	
2970071	11	49.3656	3.39220	1379	1	'Venizel'	
3018562	11	49.6467	1.84670	1377	1	'Feuquières'	
6424961	11	49.8586	3.21250	1375	1	'Holnon'	
3004545	11	50.2769	3.04110	1375	1	'Lécluse'	
2973825	11	50.9533	2.36720	1374	1	'Steene'	
3015442	11	50.3117	3.05580	1373	1	'Gouy-sous-Bellonne'	
2992086	11	49.0214	3.19560	1370	1	'Montreuil-aux-Lions'	
3029791	11	50.3589	3.24390	1365	1	'Bruille-lez-Marchiennes'	
6456265	11	49.4653	2.89030	1359	1	'Le Plessis-Brion'	
6438553	11	50.3939	3.23140	1357	1	'Vred'	
3017104	11	50.9169	1.82470	1355	1	'Fréthun'	
2984828	11	50.3164	1.63610	1355	1	'Quend'	
3025204	11	48.9878	3.36720	1351	1	'Chézy-sur-Marne'	
2983354	11	50.5958	2.56330	1351	1	'Robecq'	
3013321	11	50.695	2.28250	1350	1	'Heuringhem'	
6617291	11	50.5831	2.58940	1348	1	'Mont-Bernenchon'	
3010985	11	49.2897	2.15830	1347	1	'Laboissière-en-Thelle'	
6618303	11	50.7106	2.34390	1336	1	'Wardrecques'	
2990336	11	50.4725	3.46720	1334	1	'Nivelles'	
3031315	11	50.0119	3.69860	1331	1	'Boué'	
3014479	11	49.8133	3.26610	1328	1	'Grugies'	
2992802	11	49.6956	4.01720	1328	1	'Montcornet'	
2990656	11	50.2661	3.90780	1324	1	'Neuf-Mesnil'	
3020705	11	50.3078	2.68440	1323	1	'Duisans'	
3034106	11	50.0847	2.39140	1318	1	'Beauquesne'	
2987356	11	49.9442	2.14360	1317	1	'Picquigny'	
6614523	11	50.0575	3.92750	1315	1	'Étroeungt'	
6438559	11	50.3994	3.31440	1313	1	'Wandignies-Hamage'	
3021105	11	50.5478	2.91970	1312	1	'Don'	
2997566	11	49.2567	2.10560	1310	1	'Lormaison'	
2990124	11	50.8178	2.08170	1310	1	'Nordausques'	
2967341	11	50.8408	2.55080	1307	1	'Winnezeele'	
3014050	11	49.9914	1.87690	1306	1	'Hallencourt'	
2967471	11	50.5686	3.26560	1306	1	'Wannehain'	
3021757	11	50.5892	1.61390	1303	1	'Dannes'	
6454409	11	50.6344	2.94140	1300	1	'Ennetières-en-Weppes'	
6444450	11	50.3414	1.56860	1300	1	'Fort-Mahon-Plage'	
3018591	11	50.5433	2.73670	1297	1	'Festubert'	
3032269	11	49.5161	3.15060	1295	1	'Blérancourt'	
3024396	11	49.1611	3.42170	1295	1	'Coincy'	
6438444	11	50.3797	3.25720	1294	1	'Rieulay'	
3035325	11	50.71	1.68030	1293	1	'Baincthun'	
3020184	11	50.1914	3.64280	1293	1	'Englefontaine'	
6438273	11	50.5358	2.87220	1292	1	'Hantay'	
6439403	11	50.855	1.96970	1290	1	'Brêmes'	
3014466	11	50.5947	3.20610	1288	1	'Gruson'	
2977275	11	50.0736	1.45190	1287	1	'Saint-Quentin-Lamotte-Croix-au-Bailly'	
6438550	11	50.285	3.61610	1284	1	'Villers-Pol'	
3007820	11	50.8472	1.78420	1283	1	'Landrethun-le-Nord'	
6424897	11	49.0342	3.41920	1279	1	'Étampes-sur-Marne'	
3022037	11	50.3294	3.60310	1278	1	'Curgies'	
3030459	11	49.9403	2.71750	1274	1	'Bray-sur-Somme'	
2997286	11	50.5175	2.50000	1273	1	'Lozinghem'	
2977178	11	50.1331	1.94690	1270	1	'Saint-Riquier'	
3029473	11	50.5878	2.51830	1269	1	'Busnes'	
6439007	11	49.48	2.04280	1268	1	'Troissereux'	
3028982	11	50.7194	2.33330	1258	1	'Campagne-lès-Wardrecques'	
2994803	11	49.9817	2.66000	1257	1	'Méaulte'	
2967416	11	50.6831	2.13670	1255	1	'Wavrans-sur-l’Aa'	
2967299	11	50.0664	1.53750	1255	1	'Woincourt'	
3012022	11	49.7203	3.23140	1254	1	'Jussy'	
3033760	11	50.3683	3.42580	1252	1	'Bellaing'	
2996058	11	49.85	2.57440	1251	1	'Marcelcave'	
2990685	11	50.6606	2.67110	1248	1	'Neuf-Berquin'	
3028493	11	50.0925	3.84580	1245	1	'Cartignies'	
2967418	11	49.5467	2.35940	1242	1	'Wavignies'	
6444730	11	49.8375	2.31500	1240	1	'Saint-Fuscien'	
2977841	11	49.5319	2.00220	1240	0	'Saint-Omer-en-Chaussée'	
3022472	11	49.0481	3.51080	1238	1	'Crézancy'	
3025482	11	50.0622	1.64670	1237	1	'Chépy'	
3029026	11	50.5114	2.74220	1236	1	'Cambrin'	
2990730	11	49.0194	3.42610	1233	1	'Nesles-la-Montagne'	
2976885	11	50.0556	3.53170	1228	1	'Saint-Souplet'	
2969288	11	48.8967	3.39720	1227	1	'Viels-Maisons'	
2985821	11	49.9472	2.31420	1223	1	'Poulainville'	
3021725	11	50.0417	1.52560	1221	1	'Dargnies'	
3020369	11	50.7786	2.59610	1220	1	'Eecke'	
3018077	11	50.13	3.37470	1218	1	'Fontaine-au-Pire'	
2968398	11	50.2258	3.40080	1217	1	'Villers-en-Cauchies'	
3013935	11	50.7994	1.82140	1215	1	'Hardinghen'	
2981942	11	49.8169	2.31810	1212	1	'Sains-en-Amiénois'	
6438633	11	49.545	2.94640	1209	1	'Chiry-Ourscamp'	
2989640	11	50.2503	3.12390	1208	1	'Oisy-le-Verger'	
6439909	11	50.355	2.80060	1207	1	'Thélus'	
3013416	11	50.1119	3.03780	1204	1	'Hermies'	
3019369	11	49.8292	3.16030	1203	1	'Étreillers'	
2972594	11	49.4633	2.11170	1201	1	'Tillé'	
6439587	11	50.7089	2.21000	1200	1	'Hallines'	
3019073	11	50.3022	2.87170	1197	1	'Fampoux'	
2989691	11	50.0406	4.11860	1194	1	'Ohain'	
6450094	11	49.5644	2.38830	1191	1	'Ansauvillers'	
8296906	11	50.0206	2.04580	1190	1	'L’Étoile'	
6438337	11	50.9164	2.27500	1181	1	'Looberghe'	
3021631	11	50.6175	2.21310	1179	1	'Delettes'	
3013201	11	49.7386	2.98530	1177	1	'Hombleux'	
2993588	11	49.9897	2.96390	1177	1	'Moislains'	
2968534	11	49.2372	2.07670	1176	1	'Villeneuve-les-Sablons'	
3005635	11	49.425	2.19720	1175	1	'Laversines'	
2967453	11	49.3881	2.14080	1173	1	'Warluis'	
3036335	11	50.2625	3.16440	1172	1	'Aubigny-au-Bac'	
