data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
   426	   167	21		1877
   426	   276	35		3172
   426	   426	0		0
   426	   422	93		8354
   426	   260	62		5588
   426	   541	113		10182
   426	   309	28		2554
   426	   146	81		7262
   426	   176	79		7115
   426	   848	60		5367
   426	   607	36		3220
   426	   707	27		2470
   422	   167	81		7264
   422	   276	62		5556
   422	   426	93		8354
   422	   422	0		0
   422	   541	51		4564
   422	   309	83		7461
   422	   146	86		7724
   422	   176	39		3531
   422	   607	61		5479
   422	   707	113		10200
   260	   167	59		5309
   260	   276	76		6817
   260	   426	62		5588
   260	   260	0		0
   260	   309	90		8141
   260	   146	75		6779
   260	   848	17		1569
   260	   607	93		8367
   260	   707	36		3215
   541	   167	110		9874
   541	   276	94		8430
   541	   426	113		10182
   541	   422	51		4564
   541	   541	0		0
   541	   309	91		8217
   541	   176	34		3074
   541	   607	78		6979
   309	   167	41		3655
   309	   276	43		3842
   309	   426	28		2554
   309	   422	83		7461
   309	   260	90		8141
   309	   541	91		8217
   309	   309	0		0
   309	   146	98		8817
   309	   176	59		5279
   309	   848	87		7867
   309	   607	23		2063
   309	   707	55		4987
   146	   167	60		5421
   146	   276	56		5069
   146	   426	81		7262
   146	   422	86		7724
   146	   260	75		6779
   146	   309	98		8817
   146	   146	0		0
   146	   176	106		9580
   146	   848	58		5212
   146	   607	82		7419
   146	   707	78		7006
   176	   167	76		6835
   176	   276	61		5479
   176	   426	79		7115
   176	   422	39		3531
   176	   541	34		3074
   176	   309	59		5279
   176	   146	106		9580
   176	   176	0		0
   176	   607	43		3906
   176	   707	105		9448
   848	   167	51		4572
   848	   276	65		5848
   848	   426	60		5367
   848	   260	17		1569
   848	   309	87		7867
   848	   146	58		5212
   848	   848	0		0
   848	   607	86		7708
   848	   707	38		3405
   607	   167	35		3135
   607	   276	26		2380
   607	   426	36		3220
   607	   422	61		5479
   607	   260	93		8367
   607	   541	78		6979
   607	   309	23		2063
   607	   146	82		7419
   607	   176	43		3906
   607	   848	86		7708
   607	   607	0		0
   607	   707	62		5550
   707	   167	33		2940
   707	   276	52		4655
   707	   426	27		2470
   707	   422	113		10200
   707	   260	36		3215
   707	   309	55		4987
   707	   146	78		7006
   707	   176	105		9448
   707	   848	38		3405
   707	   607	62		5550
   707	   707	0		0
   564	   564	0		0
   564	   678	60		5357
   564	   244	11		1029
   564	   977	114		10248
   564	   208	111		9982
   564	   139	34		3056
   564	   425	23		2074
   564	   494	34		3101
   564	   615	81		7283
   564	   563	89		7990
   564	    71	98		8785
   564	   859	31		2750
   564	   748	43		3844
   564	   625	84		7542
   564	   889	53		4806
   564	     9	109		9843
   564	   317	116		10473
   564	   436	24		2149
   564	   791	85		7670
   564	   630	110		9892
   564	   483	94		8417
   564	    72	35		3192
   678	   564	60		5357
   678	   678	0		0
   678	   244	55		4942
   678	   977	68		6135
   678	   208	54		4830
   678	   535	87		7864
   678	   139	82		7366
   678	   425	47		4189
   678	   494	73		6596
   678	   563	49		4429
   678	    69	112		10054
   678	    71	74		6686
   678	   859	56		5046
   678	   746	87		7786
   678	   748	30		2672
   678	   625	26		2379
   678	   889	92		8306
   678	     9	58		5236
   678	   317	100		9010
   678	   436	38		3381
   678	   791	81		7300
   678	   630	110		9934
   678	   483	43		3885
   678	    72	39		3473
   244	   564	11		1029
   244	   678	55		4942
   244	   244	0		0
   244	   977	104		9392
   244	   208	104		9356
   244	   535	112		10104
   244	   139	45		4085
   244	   425	12		1113
   244	   494	26		2375
   244	   615	86		7701
   244	   563	79		7112
   244	    71	86		7780
   244	   859	19		1734
   244	   748	34		3033
   244	   625	77		6964
   244	   889	47		4194
   244	     9	101		9075
   244	   317	105		9444
   244	   436	17		1563
   244	   791	74		6644
   244	   630	99		8895
   244	   483	85		7664
   244	    72	39		3511
   305	   305	0		0
   305	   832	61		5459
   977	   564	114		10248
   977	   678	68		6135
   977	   244	104		9392
   977	   977	0		0
   977	   208	35		3181
   977	   535	27		2404
   977	   425	92		8287
   977	   494	107		9640
   977	   563	26		2296
   977	    69	52		4721
   977	    71	41		3682
   977	   859	92		8314
   977	   746	18		1657
   977	   748	71		6405
   977	   625	46		4130
   977	   691	55		4983
   977	   889	118		10582
   977	     9	15		1377
   977	   317	60		5439
   977	   436	91		8147
   977	   791	68		6114
   977	   630	87		7846
   977	   483	25		2281
   977	    72	105		9483
   977	   626	83		7465
   208	   564	111		9982
   208	   678	54		4830
   208	   244	104		9356
   208	   977	35		3181
   208	   208	0		0
   208	   535	62		5585
   208	   425	93		8369
   208	   494	115		10352
   208	   563	42		3773
   208	    69	88		7889
   208	    71	70		6297
   208	   859	98		8819
   208	   746	48		4317
   208	   748	71		6411
   208	   625	27		2468
   208	   691	87		7845
   208	     9	20		1822
   208	   317	93		8403
   208	   436	87		7854
   208	   791	93		8335
   208	   630	117		10509
   208	   483	24		2195
   208	    72	92		8260
   208	   626	118		10635
   535	   678	87		7864
   535	   244	112		10104
   535	   977	27		2404
   535	   208	62		5585
   535	   535	0		0
   535	   425	100		9000
   535	   494	109		9774
   535	   563	38		3450
   535	    69	26		2350
   535	    71	30		2692
   535	   859	97		8715
   535	   746	23		2041
   535	   748	82		7372
   535	   625	69		6225
   535	   691	36		3245
   535	   889	115		10312
   535	     9	42		3774
   535	   317	38		3460
   535	   436	101		9127
   535	   791	57		5149
   535	   630	69		6165
   535	   483	48		4349
   535	   626	56		5078
   139	   564	34		3056
   139	   678	82		7366
   139	   244	45		4085
   139	   139	0		0
   139	   425	57		5091
   139	   494	65		5810
   139	   615	76		6810
   139	   563	120		10771
   139	   859	64		5791
   139	   748	74		6633
   139	   625	108		9733
   139	   889	80		7185
   139	   436	54		4867
   139	   791	119		10717
   139	    72	45		4075
   425	   564	23		2074
   425	   678	47		4189
   425	   244	12		1113
   425	   977	92		8287
   425	   208	93		8369
   425	   535	100		9000
   425	   139	57		5091
   425	   425	0		0
   425	   494	28		2486
   425	   615	96		8652
   425	   563	67		6003
   425	    69	118		10614
   425	    71	75		6717
   425	   859	13		1153
   425	   746	109		9827
   425	   748	22		1975
   425	   625	67		6029
   425	   889	48		4304
   425	     9	89		8003
   425	   317	94		8469
   425	   436	11		1020
   425	   791	64		5755
   425	   630	90		8136
   425	   483	73		6604
   425	    72	40		3629
   494	   564	34		3101
   494	   678	73		6596
   494	   244	26		2375
   494	   977	107		9640
   494	   208	115		10352
   494	   535	109		9774
   494	   139	65		5810
   494	   425	28		2486
   494	   494	0		0
   494	   615	78		7000
   494	   563	82		7376
   494	    71	80		7171
   494	   859	17		1574
   494	   748	45		4073
   494	   625	91		8178
   494	   889	21		1846
   494	     9	107		9661
   494	   317	92		8322
   494	   436	39		3483
   494	   791	60		5368
   494	   630	80		7177
   494	   483	93		8366
   494	    72	65		5862
   615	   564	81		7283
   615	   244	86		7701
   615	   139	76		6810
   615	   425	96		8652
   615	   494	78		7000
   615	   615	0		0
   615	   859	93		8338
   615	   748	118		10616
   615	   832	62		5597
   615	   889	73		6567
   615	   436	103		9253
   615	    72	113		10180
   563	   564	89		7990
   563	   678	49		4429
   563	   244	79		7112
   563	   977	26		2296
   563	   208	42		3773
   563	   535	38		3450
   563	   139	120		10771
   563	   425	67		6003
   563	   494	82		7376
   563	   563	0		0
   563	    69	63		5632
   563	    71	30		2722
   563	   859	67		6023
   563	   746	43		3832
   563	   748	46		4160
   563	   625	35		3139
   563	   691	74		6635
   563	   889	94		8419
   563	     9	27		2429
   563	   317	56		5044
   563	   436	66		5922
   563	   791	51		4562
   563	   630	76		6813
   563	   483	18		1635
   563	    72	84		7518
   563	   626	86		7767
    69	   678	112		10054
    69	   977	52		4721
    69	   208	88		7889
    69	   535	26		2350
    69	   425	118		10614
    69	   563	63		5632
    69	    69	0		0
    69	    71	43		3898
    69	   859	112		10125
    69	   746	43		3876
    69	   748	102		9208
    69	   625	95		8549
    69	   691	25		2233
    69	     9	68		6098
    69	   317	33		2983
    69	   791	64		5716
    69	   630	63		5658
    69	   483	74		6684
    69	   626	34		3019
    71	   564	98		8785
    71	   678	74		6686
    71	   244	86		7780
    71	   977	41		3682
    71	   208	70		6297
    71	   535	30		2692
    71	   425	75		6717
    71	   494	80		7171
    71	   563	30		2722
    71	    69	43		3898
    71	    71	0		0
    71	   859	69		6250
    71	   746	49		4383
    71	   748	60		5391
    71	   625	65		5830
    71	   691	63		5657
    71	   889	85		7624
    71	     9	51		4627
    71	   317	26		2363
    71	   436	78		7040
    71	   791	28		2533
    71	   630	47		4230
    71	   483	48		4310
    71	    72	103		9231
    71	   626	59		5294
   859	   564	31		2750
   859	   678	56		5046
   859	   244	19		1734
   859	   977	92		8314
   859	   208	98		8819
   859	   535	97		8715
   859	   139	64		5791
   859	   425	13		1153
   859	   494	17		1574
   859	   615	93		8338
   859	   563	67		6023
   859	    69	112		10125
   859	    71	69		6250
   859	   859	0		0
   859	   746	108		9763
   859	   748	28		2499
   859	   625	73		6611
   859	   889	36		3273
   859	     9	91		8221
   859	   317	86		7770
   859	   436	24		2157
   859	   791	55		4926
   859	   630	80		7164
   859	   483	77		6885
   859	    72	53		4779
   859	   626	120		10773
   746	   678	87		7786
   746	   977	18		1657
   746	   208	48		4317
   746	   535	23		2041
   746	   425	109		9827
   746	   563	43		3832
   746	    69	43		3876
   746	    71	49		4383
   746	   859	108		9763
   746	   746	0		0
   746	   748	89		7990
   746	   625	63		5714
   746	   691	39		3531
   746	     9	31		2756
   746	   317	61		5501
   746	   436	108		9746
   746	   791	77		6915
   746	   630	91		8181
   746	   483	43		3913
   746	   626	76		6856
   748	   564	43		3844
   748	   678	30		2672
   748	   244	34		3033
   748	   977	71		6405
   748	   208	71		6411
   748	   535	82		7372
   748	   139	74		6633
   748	   425	22		1975
   748	   494	45		4073
   748	   615	118		10616
   748	   563	46		4160
   748	    69	102		9208
   748	    71	60		5391
   748	   859	28		2499
   748	   746	89		7990
   748	   748	0		0
   748	   625	46		4126
   748	   691	118		10617
   748	   889	63		5689
   748	     9	67		6042
   748	   317	83		7460
   748	   436	20		1767
   748	   791	57		5167
   748	   630	86		7775
   748	   483	51		4634
   748	    72	43		3892
   748	   626	117		10539
   832	   305	61		5459
   832	   615	62		5597
   832	   832	0		0
   625	   564	84		7542
   625	   678	26		2379
   625	   244	77		6964
   625	   977	46		4130
   625	   208	27		2468
   625	   535	69		6225
   625	   139	108		9733
   625	   425	67		6029
   625	   494	91		8178
   625	   563	35		3139
   625	    69	95		8549
   625	    71	65		5830
   625	   859	73		6611
   625	   746	63		5714
   625	   748	46		4126
   625	   625	0		0
   625	   691	101		9109
   625	   889	108		9686
   625	     9	33		3010
   625	   317	91		8175
   625	   436	60		5434
   625	   791	81		7245
   625	   630	108		9729
   625	   483	21		1887
   625	    72	65		5842
   691	   977	55		4983
   691	   208	87		7845
   691	   535	36		3245
   691	   563	74		6635
   691	    69	25		2233
   691	    71	63		5657
   691	   746	39		3531
   691	   748	118		10617
   691	   625	101		9109
   691	   691	0		0
   691	     9	69		6251
   691	   317	58		5197
   691	   791	87		7789
   691	   630	88		7890
   691	   483	80		7237
   691	   626	53		4735
   889	   564	53		4806
   889	   678	92		8306
   889	   244	47		4194
   889	   977	118		10582
   889	   535	115		10312
   889	   139	80		7185
   889	   425	48		4304
   889	   494	21		1846
   889	   615	73		6567
   889	   563	94		8419
   889	    71	85		7624
   889	   859	36		3273
   889	   748	63		5689
   889	   625	108		9686
   889	   889	0		0
   889	   317	92		8263
   889	   436	59		5314
   889	   791	60		5386
   889	   630	73		6544
   889	   483	107		9617
   889	    72	86		7698
     9	   564	109		9843
     9	   678	58		5236
     9	   244	101		9075
     9	   977	15		1377
     9	   208	20		1822
     9	   535	42		3774
     9	   425	89		8003
     9	   494	107		9661
     9	   563	27		2429
     9	    69	68		6098
     9	    71	51		4627
     9	   859	91		8221
     9	   746	31		2756
     9	   748	67		6042
     9	   625	33		3010
     9	   691	69		6251
     9	     9	0		0
     9	   317	74		6629
     9	   436	86		7699
     9	   791	76		6857
     9	   630	98		8857
     9	   483	16		1434
     9	    72	97		8685
     9	   626	98		8814
   317	   564	116		10473
   317	   678	100		9010
   317	   244	105		9444
   317	   977	60		5439
   317	   208	93		8403
   317	   535	38		3460
   317	   425	94		8469
   317	   494	92		8322
   317	   563	56		5044
   317	    69	33		2983
   317	    71	26		2363
   317	   859	86		7770
   317	   746	61		5501
   317	   748	83		7460
   317	   625	91		8175
   317	   691	58		5197
   317	   889	92		8263
   317	     9	74		6629
   317	   317	0		0
   317	   436	100		8970
   317	   791	33		2957
   317	   630	31		2790
   317	   483	73		6569
   317	   626	34		3083
   436	   564	24		2149
   436	   678	38		3381
   436	   244	17		1563
   436	   977	91		8147
   436	   208	87		7854
   436	   535	101		9127
   436	   139	54		4867
   436	   425	11		1020
   436	   494	39		3483
   436	   615	103		9253
   436	   563	66		5922
   436	    71	78		7040
   436	   859	24		2157
   436	   746	108		9746
   436	   748	20		1767
   436	   625	60		5434
   436	   889	59		5314
   436	     9	86		7699
   436	   317	100		8970
   436	   436	0		0
   436	   791	71		6410
   436	   630	99		8894
   436	   483	70		6270
   436	    72	30		2687
   791	   564	85		7670
   791	   678	81		7300
   791	   244	74		6644
   791	   977	68		6114
   791	   208	93		8335
   791	   535	57		5149
   791	   139	119		10717
   791	   425	64		5755
   791	   494	60		5368
   791	   563	51		4562
   791	    69	64		5716
   791	    71	28		2533
   791	   859	55		4926
   791	   746	77		6915
   791	   748	57		5167
   791	   625	81		7245
   791	   691	87		7789
   791	   889	60		5386
   791	     9	76		6857
   791	   317	33		2957
   791	   436	71		6410
   791	   791	0		0
   791	   630	29		2639
   791	   483	69		6174
   791	    72	100		8979
   791	   626	65		5861
   630	   564	110		9892
   630	   678	110		9934
   630	   244	99		8895
   630	   977	87		7846
   630	   208	117		10509
   630	   535	69		6165
   630	   425	90		8136
   630	   494	80		7177
   630	   563	76		6813
   630	    69	63		5658
   630	    71	47		4230
   630	   859	80		7164
   630	   746	91		8181
   630	   748	86		7775
   630	   625	108		9729
   630	   691	88		7890
   630	   889	73		6544
   630	     9	98		8857
   630	   317	31		2790
   630	   436	99		8894
   630	   791	29		2639
   630	   630	0		0
   630	   483	94		8445
   630	   626	49		4416
   483	   564	94		8417
   483	   678	43		3885
   483	   244	85		7664
   483	   977	25		2281
   483	   208	24		2195
   483	   535	48		4349
   483	   425	73		6604
   483	   494	93		8366
   483	   563	18		1635
   483	    69	74		6684
   483	    71	48		4310
   483	   859	77		6885
   483	   746	43		3913
   483	   748	51		4634
   483	   625	21		1887
   483	   691	80		7237
   483	   889	107		9617
   483	     9	16		1434
   483	   317	73		6569
   483	   436	70		6270
   483	   791	69		6174
   483	   630	94		8445
   483	   483	0		0
   483	    72	81		7298
   483	   626	101		9119
    72	   564	35		3192
    72	   678	39		3473
    72	   244	39		3511
    72	   977	105		9483
    72	   208	92		8260
    72	   139	45		4075
    72	   425	40		3629
    72	   494	65		5862
    72	   615	113		10180
    72	   563	84		7518
    72	    71	103		9231
    72	   859	53		4779
    72	   748	43		3892
    72	   625	65		5842
    72	   889	86		7698
    72	     9	97		8685
    72	   436	30		2687
    72	   791	100		8979
    72	   483	81		7298
    72	    72	0		0
   626	   977	83		7465
   626	   208	118		10635
   626	   535	56		5078
   626	   563	86		7767
   626	    69	34		3019
   626	    71	59		5294
   626	   859	120		10773
   626	   746	76		6856
   626	   748	117		10539
   626	   691	53		4735
   626	     9	98		8814
   626	   317	34		3083
   626	   791	65		5861
   626	   630	49		4416
   626	   483	101		9119
   626	   626	0		0
   297	   297	0		0
   297	   140	78		7045
   297	   749	20		1828
   297	   915	65		5839
   297	   402	55		4930
   297	   420	45		4042
   297	   263	100		8978
   297	   778	41		3695
   297	   595	60		5388
   297	   762	86		7782
   297	   925	100		9039
   297	   686	53		4725
   297	   204	42		3757
   297	   857	42		3809
   297	   239	74		6672
   297	   921	64		5763
   297	   687	74		6642
   297	   844	47		4250
   140	   297	78		7045
   140	   140	0		0
   140	   749	59		5305
   140	   402	24		2131
   140	   263	30		2695
   140	   778	104		9373
   140	   595	42		3806
   140	   762	20		1801
   140	   925	22		2003
   140	   686	106		9538
   140	   204	92		8267
   140	   857	106		9557
   140	   239	60		5370
   140	   921	80		7181
   140	   687	56		4995
   140	   844	71		6366
   749	   297	20		1828
   749	   140	59		5305
   749	   749	0		0
   749	   915	85		7658
   749	   402	35		3175
   749	   420	65		5866
   749	   263	83		7432
   749	   778	57		5130
   749	   595	49		4372
   749	   762	66		5956
   749	   925	81		7308
   749	   686	66		5902
   749	   204	43		3869
   749	   857	51		4632
   749	   239	67		6015
   749	   921	65		5823
   749	   687	57		5086
   749	   844	48		4277
   915	   297	65		5839
   915	   749	85		7658
   915	   915	0		0
   915	   402	119		10753
   915	   420	20		1807
   915	   778	52		4681
   915	   595	117		10520
   915	   686	64		5736
   915	   204	79		7142
   915	   857	63		5663
   915	   921	102		9144
   915	   844	91		8233
   402	   297	55		4930
   402	   140	24		2131
   402	   749	35		3175
   402	   915	119		10753
   402	   402	0		0
   402	   420	99		8948
   402	   263	49		4452
   402	   778	84		7517
   402	   595	35		3111
   402	   762	34		3061
   402	   925	46		4134
   402	   686	87		7863
   402	   204	70		6328
   402	   857	83		7512
   402	   239	56		5018
   402	   921	68		6156
   402	   687	48		4292
   402	   844	56		4997
   420	   297	45		4042
   420	   749	65		5866
   420	   915	20		1807
   420	   402	99		8948
   420	   420	0		0
   420	   778	37		3346
   420	   595	98		8783
   420	   686	51		4589
   420	   204	64		5794
   420	   857	50		4530
   420	   239	106		9505
   420	   921	85		7686
   420	   687	114		10300
   420	   844	74		6629
   263	   297	100		8978
   263	   140	30		2695
   263	   749	83		7432
   263	   402	49		4452
   263	   263	0		0
   263	   778	117		10534
   263	   595	47		4244
   263	   762	44		3987
   263	   925	21		1920
   263	   686	115		10364
   263	   204	120		10778
   263	   239	54		4899
   263	   921	81		7258
   263	   687	85		7645
   263	   844	78		7004
   778	   297	41		3695
   778	   140	104		9373
   778	   749	57		5130
   778	   915	52		4681
   778	   402	84		7517
   778	   420	37		3346
   778	   263	117		10534
   778	   778	0		0
   778	   595	70		6309
   778	   762	118		10576
   778	   686	15		1330
   778	   204	79		7144
   778	   857	73		6545
   778	   239	73		6561
   778	   921	50		4466
   778	   687	113		10205
   778	   844	41		3709
   595	   297	60		5388
   595	   140	42		3806
   595	   749	49		4372
   595	   915	117		10520
   595	   402	35		3111
   595	   420	98		8783
   595	   263	47		4244
   595	   778	70		6309
   595	   595	0		0
   595	   762	61		5506
   595	   925	58		5216
   595	   686	68		6130
   595	   204	91		8226
   595	   857	99		8945
   595	   239	21		1922
   595	   921	38		3378
   595	   687	82		7388
   595	   844	31		2779
   762	   297	86		7782
   762	   140	20		1801
   762	   749	66		5956
   762	   402	34		3061
   762	   263	44		3987
   762	   778	118		10576
   762	   595	61		5506
   762	   762	0		0
   762	   925	27		2409
   762	   204	91		8172
   762	   857	107		9649
   762	   239	79		7154
   762	   921	98		8850
   762	   687	43		3885
   762	   844	88		7896
   925	   297	100		9039
   925	   140	22		2003
   925	   749	81		7308
   925	   402	46		4134
   925	   263	21		1920
   925	   595	58		5216
   925	   762	27		2409
   925	   925	0		0
   925	   204	113		10163
   925	   239	71		6359
   925	   921	95		8519
   925	   687	70		6282
   925	   844	88		7958
   686	   297	53		4725
   686	   140	106		9538
   686	   749	66		5902
   686	   915	64		5736
   686	   402	87		7863
   686	   420	51		4589
   686	   263	115		10364
   686	   778	15		1330
   686	   595	68		6130
   686	   686	0		0
   686	   204	93		8335
   686	   857	87		7834
   686	   239	67		5990
   686	   921	41		3655
   686	   844	37		3360
   204	   297	42		3757
   204	   140	92		8267
   204	   749	43		3869
   204	   915	79		7142
   204	   402	70		6328
   204	   420	64		5794
   204	   263	120		10778
   204	   778	79		7144
   204	   595	91		8226
   204	   762	91		8172
   204	   925	113		10163
   204	   686	93		8335
   204	   204	0		0
   204	   857	19		1669
   204	   239	110		9878
   204	   921	105		9413
   204	   687	58		5264
   204	   844	87		7861
   857	   297	42		3809
   857	   140	106		9557
   857	   749	51		4632
   857	   915	63		5663
   857	   402	83		7512
   857	   420	50		4530
   857	   778	73		6545
   857	   595	99		8945
   857	   762	107		9649
   857	   686	87		7834
   857	   204	19		1669
   857	   857	0		0
   857	   239	116		10413
   857	   921	106		9551
   857	   687	77		6921
   857	   844	90		8055
   239	   297	74		6672
   239	   140	60		5370
   239	   749	67		6015
   239	   402	56		5018
   239	   420	106		9505
   239	   263	54		4899
   239	   778	73		6561
   239	   595	21		1922
   239	   762	79		7154
   239	   925	71		6359
   239	   686	67		5990
   239	   204	110		9878
   239	   857	116		10413
   239	   239	0		0
   239	   921	27		2470
   239	   687	103		9305
   239	   844	32		2889
   921	   297	64		5763
   921	   140	80		7181
   921	   749	65		5823
   921	   915	102		9144
   921	   402	68		6156
   921	   420	85		7686
   921	   263	81		7258
   921	   778	50		4466
   921	   595	38		3378
   921	   762	98		8850
   921	   925	95		8519
   921	   686	41		3655
   921	   204	105		9413
   921	   857	106		9551
   921	   239	27		2470
   921	   921	0		0
   921	   687	113		10176
   921	   844	17		1559
   687	   297	74		6642
   687	   140	56		4995
   687	   749	57		5086
   687	   402	48		4292
   687	   420	114		10300
   687	   263	85		7645
   687	   778	113		10205
   687	   595	82		7388
   687	   762	43		3885
   687	   925	70		6282
   687	   204	58		5264
   687	   857	77		6921
   687	   239	103		9305
   687	   921	113		10176
   687	   687	0		0
   687	   844	98		8801
   844	   297	47		4250
   844	   140	71		6366
   844	   749	48		4277
   844	   915	91		8233
   844	   402	56		4997
   844	   420	74		6629
   844	   263	78		7004
   844	   778	41		3709
   844	   595	31		2779
   844	   762	88		7896
   844	   925	88		7958
   844	   686	37		3360
   844	   204	87		7861
   844	   857	90		8055
   844	   239	32		2889
   844	   921	17		1559
   844	   687	98		8801
   844	   844	0		0
   398	   398	0		0
   398	    98	8		695
   398	   111	32		2877
   398	   560	20		1804
   398	   781	58		5230
   398	   576	46		4129
   398	    81	69		6229
   398	   142	28		2490
   398	   316	24		2172
   398	    16	22		1989
    98	   398	8		695
    98	    98	0		0
    98	   111	37		3301
    98	   560	24		2135
    98	   781	58		5212
    98	   576	42		3794
    98	    81	71		6376
    98	   142	20		1797
    98	   316	19		1678
    98	    16	20		1845
   111	   398	32		2877
   111	    98	37		3301
   111	   111	0		0
   111	   560	47		4244
   111	   781	38		3433
   111	   576	44		3927
   111	    81	42		3760
   111	   142	51		4620
   111	   316	55		4975
   111	    16	26		2358
   560	   398	20		1804
   560	    98	24		2135
   560	   111	47		4244
   560	   560	0		0
   560	   781	78		6995
   560	   576	66		5895
   560	    81	87		7865
   560	   142	40		3596
   560	   316	26		2334
   560	    16	42		3792
   781	   398	58		5230
   781	    98	58		5212
   781	   111	38		3433
   781	   560	78		6995
   781	   781	0		0
   781	   576	28		2487
   781	    81	19		1744
   781	   142	60		5430
   781	   316	74		6656
   781	    16	37		3374
   576	   398	46		4129
   576	    98	42		3794
   576	   111	44		3927
   576	   560	66		5895
   576	   781	28		2487
   576	   576	0		0
   576	    81	47		4209
   576	   142	37		3308
   576	   316	54		4824
   576	    16	25		2209
    81	   398	69		6229
    81	    98	71		6376
    81	   111	42		3760
    81	   560	87		7865
    81	   781	19		1744
    81	   576	47		4209
    81	    81	0		0
    81	   142	77		6922
    81	   316	88		7956
    81	    16	52		4641
   142	   398	28		2490
   142	    98	20		1797
   142	   111	51		4620
   142	   560	40		3596
   142	   781	60		5430
   142	   576	37		3308
   142	    81	77		6922
   142	   142	0		0
   142	   316	19		1681
   142	    16	27		2421
   316	   398	24		2172
   316	    98	19		1678
   316	   111	55		4975
   316	   560	26		2334
   316	   781	74		6656
   316	   576	54		4824
   316	    81	88		7956
   316	   142	19		1681
   316	   316	0		0
   316	    16	37		3322
    16	   398	22		1989
    16	    98	20		1845
    16	   111	26		2358
    16	   560	42		3792
    16	   781	37		3374
    16	   576	25		2209
    16	    81	52		4641
    16	   142	27		2421
    16	   316	37		3322
    16	    16	0		0
    609	   609	0		0
   609	   684	44		3950
   609	   886	7		668
   609	    50	42		3776
   609	   214	48		4276
   609	   102	59		5315
   609	   271	39		3500
   609	    79	26		2376
   609	   783	57		5099
   609	    51	32		2866
   609	   531	17		1552
   609	   484	44		3996
   609	   230	82		7421
   609	   608	26		2303
   609	   181	60		5395
   609	   747	44		3990
   684	   609	44		3950
   684	   684	0		0
   684	   886	40		3610
   684	    50	31		2824
   684	   214	90		8101
   684	   102	65		5819
   684	   271	48		4323
   684	    79	41		3668
   684	   783	46		4167
   684	    51	16		1401
   684	   531	39		3476
   684	   484	82		7422
   684	   608	69		6248
   684	   181	100		9029
   684	   747	87		7819
   886	   609	7		668
   886	   684	40		3610
   886	   886	0		0
   886	    50	35		3126
   886	   214	50		4493
   886	   102	52		4697
   886	   271	32		2861
   886	    79	19		1722
   886	   783	49		4431
   886	    51	27		2393
   886	   531	10		890
   886	   484	52		4649
   886	   230	86		7753
   886	   608	30		2703
   886	   181	61		5489
   886	   747	51		4553
    50	   609	42		3776
    50	   684	31		2824
    50	   886	35		3126
    50	    50	0		0
    50	   214	76		6877
    50	   102	33		3002
    50	   271	20		1770
    50	    79	20		1829
    50	   783	17		1536
    50	    51	20		1816
    50	   531	26		2353
    50	   484	86		7772
    50	   230	114		10259
    50	   608	62		5600
    50	   181	83		7431
    50	   747	85		7613
   214	   609	48		4276
   214	   684	90		8101
   214	   886	50		4493
   214	    50	76		6877
   214	   214	0		0
   214	   102	72		6449
   214	   271	61		5494
   214	    79	56		5052
   214	   783	84		7551
   214	    51	76		6821
   214	   531	53		4769
   214	   484	47		4260
   214	   230	38		3382
   214	   608	24		2148
   214	   181	16		1411
   214	   747	32		2841
   102	   609	59		5315
   102	   684	65		5819
   102	   886	52		4697
   102	    50	33		3002
   102	   214	72		6449
   102	   102	0		0
   102	   271	21		1864
   102	    79	33		3014
   102	   783	23		2107
   102	    51	52		4662
   102	   531	43		3838
   102	   484	99		8904
   102	   230	107		9599
   102	   608	68		6124
   102	   181	71		6408
   102	   747	91		8231
   271	   609	39		3500
   271	   684	48		4323
   271	   886	32		2861
   271	    50	20		1770
   271	   214	61		5494
   271	   102	21		1864
   271	   271	0		0
   271	    79	13		1153
   271	   783	23		2058
   271	    51	34		3016
   271	   531	22		1986
   271	   484	81		7262
   271	   230	98		8840
   271	   608	52		4657
   271	   181	65		5849
   271	   747	75		6774
    79	   609	26		2376
    79	   684	41		3668
    79	   886	19		1722
    79	    50	20		1829
    79	   214	56		5052
    79	   102	33		3014
    79	   271	13		1153
    79	    79	0		0
    79	   783	31		2826
    79	    51	25		2272
    79	   531	9		837
    79	   484	69		6246
    79	   230	94		8435
    79	   608	43		3834
    79	   181	63		5673
    79	   747	66		5905
   783	   609	57		5099
   783	   684	46		4167
   783	   886	49		4431
   783	    50	17		1536
   783	   214	84		7551
   783	   102	23		2107
   783	   271	23		2058
   783	    79	31		2826
   783	   783	0		0
   783	    51	37		3337
   783	   531	40		3569
   783	   484	101		9053
   783	   608	74		6628
   783	   181	87		7845
   783	   747	97		8720
    51	   609	32		2866
    51	   684	16		1401
    51	   886	27		2393
    51	    50	20		1816
    51	   214	76		6821
    51	   102	52		4662
    51	   271	34		3016
    51	    79	25		2272
    51	   783	37		3337
    51	    51	0		0
    51	   531	23		2106
    51	   484	74		6681
    51	   230	113		10128
    51	   608	57		5093
    51	   181	85		7682
    51	   747	76		6850
   531	   609	17		1552
   531	   684	39		3476
   531	   886	10		890
   531	    50	26		2353
   531	   214	53		4769
   531	   102	43		3838
   531	   271	22		1986
   531	    79	9		837
   531	   783	40		3569
   531	    51	23		2106
   531	   531	0		0
   531	   484	61		5486
