# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (52 - Goias) + (53 - Brasilia)
# ===========================================================

data;

param Distmax:=
1 80  # 80
2 150 # + 120
3 200; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	10000
# 3	30000
# 2	2000
# 3	4000
2	3855	# Q1
3	8152	# Q2 
;

# param DurUpper:=
# 1 0.51 
# 2 4.1 
# 3 4.0; 

param DurUpper:=
1 0.51 
# 2 2.3 
# 3 4.1;
2 1.15 
3 1.52; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
530010 # 'Brasilia': Hospital Universitário de Brasília, vinculado à UnB
520870 # 'Goiania': Hospital das Clínicas da UFG
	   # Santa Casa de Misericórdia de Goiânia, vinculado à PUC-GO
521190 # 'Jatai': Hospital das Clínicas Doutor Serafim de Carvalho, vinculado à UF
522160 # 'Uruacu': +255 leitos
522140 # 'Trindade': Hospital Especializado: +363 leitos
520110 # 'Anapolis': Hospital Especializado: +200 leitos
520140 # 'Aparecida_De_Goiania': Hospital Especializado: +200 leitos
;

# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2030	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
# 521015	5	52	-15.17	-49.67	2893	0	'Ipiranga_De_Goias'
# 521020	5	52	-16.44	-51.12	31563	0	'Ipora'
# 521030	5	52	-16.31	-50.90	2815	0	'Israelandia'
# 521040	5	52	-16.02	-49.80	42163	0	'Itaberai'
# 521056	5	52	-15.91	-49.61	4668	0	'Itaguari'
# 521060	5	52	-15.76	-49.63	5269	0	'Itaguaru'
# 521080	5	52	-19.06	-51.54	4605	0	'Itaja'
# 521090	5	52	-14.95	-49.55	22533	0	'Itapaci'
# 521100	5	52	-15.82	-50.61	5316	0	'Itapirapua'
# 521120	5	52	-15.56	-49.94	25856	0	'Itapuranga'
# 521130	5	52	-18.76	-51.35	7097	0	'Itaruma'
# 521140	5	52	-16.20	-49.60	8916	0	'Itaucu'
# 521150	5	52	-18.42	-49.22	103652	0	'Itumbiara'
# 521160	5	52	-16.60	-50.79	2406	0	'Ivolandia'
# 521170	5	52	-17.05	-50.15	6073	0	'Jandaia'
# 521180	5	52	-15.75	-49.33	49667	0	'Jaragua'
# 521190	5	52	-17.89	-51.72	99674	0	'Jatai'
# 521200	5	52	-16.18	-50.95	2898	0	'Jaupaci'
# 521205	5	52	-15.95	-49.38	2474	0	'Jesupolis'
# 521210	5	52	-17.81	-49.63	7372	0	'Joviania'
# 521220	5	52	-15.87	-50.87	18587	0	'Jussara'
# 521225	5	52	-19.18	-51.40	1555	0	'Lagoa_Santa'
# 521230	5	52	-16.62	-48.75	7643	0	'Leopoldo_De_Bulhoes'
# 521250	5	52	-16.26	-47.96	205023	0	'Luziania'
# 521260	5	52	-17.30	-49.50	2373	0	'Mairipotaba'
# 521270	5	52	-14.49	-46.11	8680	0	'Mambai'
# 521280	5	52	-14.01	-49.18	9646	0	'Mara_Rosa'
# 521290	5	52	-17.98	-48.64	2223	0	'Marzagao'
# 521295	5	52	-15.44	-50.75	4366	0	'Matrincha'
# 521300	5	52	-17.97	-50.34	13829	0	'Maurilandia'
# 521305	5	52	-15.06	-48.16	2612	0	'Mimoso_De_Goias'
# 521308	5	52	-13.54	-48.22	29353	0	'Minacu'
# 521310	5	52	-17.57	-52.55	65420	0	'Mineiros'
# 521340	5	52	-16.55	-50.74	1557	0	'Moipora'
# 521350	5	52	-13.26	-46.89	8527	0	'Monte_Alegre_De_Goias'
# 521370	5	52	-16.00	-51.40	8063	0	'Montes_Claros_De_Goias'
# 521375	5	52	-17.44	-51.18	13115	0	'Montividiu'
# 521377	5	52	-13.35	-48.69	4449	0	'Montividiu_Do_Norte'
# 521380	5	52	-17.74	-49.11	45716	0	'Morrinhos'
# 521385	5	52	-15.31	-50.06	2264	0	'Morro_Agudo_De_Goias'
# 521390	5	52	-16.12	-50.22	4377	0	'Mossamedes'
# 521400	5	52	-14.75	-50.57	15444	0	'Mozarlandia'
# 521405	5	52	-13.77	-50.29	5066	0	'Mundo_Novo'
# 521410	5	52	-13.72	-49.27	3793	0	'Mutunopolis'
# 521440	5	52	-16.58	-49.88	9022	0	'Nazario'
# 521450	5	52	-16.40	-49.22	29293	0	'Neropolis'
# 521460	5	52	-14.47	-48.46	46039	0	'Niquelandia'
# 521470	5	52	-15.02	-49.90	2346	0	'Nova_America'
# 521480	5	52	-18.07	-48.26	2199	0	'Nova_Aurora'
# 521483	5	52	-14.10	-50.34	12791	0	'Nova_Crixas'
# 521486	5	52	-15.15	-49.58	8218	0	'Nova_Gloria'
# 521487	5	52	-14.28	-49.39	2923	0	'Nova_Iguacu_De_Goias'
# 521490	5	52	-13.74	-46.89	3293	0	'Nova_Roma'
# 521500	5	52	-16.37	-49.31	9684	0	'Nova_Veneza'
# 521520	5	52	-16.03	-50.72	2985	0	'Novo_Brasil'
# 521523	5	52	-16.06	-48.04	113679	0	'Novo_Gama'
# 521525	5	52	-13.24	-49.51	4445	0	'Novo_Planalto'
# 521530	5	52	-17.03	-48.30	15502	0	'Orizona'
# 521540	5	52	-16.21	-49.20	3797	0	'Ouro_Verde_De_Goias'
# 521550	5	52	-18.23	-47.83	6549	0	'Ouvidor'
# 521560	5	52	-15.16	-48.29	33228	0	'Padre_Bernardo'
# 521565	5	52	-16.74	-51.53	3460	0	'Palestina_De_Goias'
# 521570	5	52	-16.81	-49.92	28313	0	'Palmeiras_De_Goias'
# 521580	5	52	-17.32	-48.42	2380	0	'Palmelo'
# 521590	5	52	-16.80	-50.17	3589	0	'Palminopolis'
# 521600	5	52	-18.18	-49.35	2627	0	'Panama'
# 521630	5	52	-18.91	-50.65	9972	0	'Paranaiguara'
# 521640	5	52	-16.95	-50.46	10995	0	'Parauna'
# 521645	5	52	-17.53	-52.07	3116	0	'Perolandia'
# 521680	5	52	-16.10	-49.34	10301	0	'Petrolina_De_Goias'
# 521690	5	52	-14.77	-49.58	2314	0	'Pilar_De_Goias'
# 521710	5	52	-17.30	-49.02	24499	0	'Piracanjuba'
# 521720	5	52	-16.42	-51.82	10501	0	'Piranhas'
# 521730	5	52	-15.85	-48.96	24749	0	'Pirenopolis'
# 521740	5	52	-17.30	-48.28	31225	0	'Pires_Do_Rio'
# 521760	5	52	-15.45	-47.61	89181	0	'Planaltina'
# 521770	5	52	-17.51	-49.45	17777	0	'Pontalina'
# 521800	5	52	-13.44	-49.15	45151	0	'Porangatu'
# 521805	5	52	-17.82	-50.16	3830	0	'Porteirao'
# 521810	5	52	-17.35	-52.68	4000	0	'Portelandia'
# 521830	5	52	-14.09	-46.36	36375	0	'Posse'
# 521839	5	52	-17.25	-49.24	3243	0	'Professor_Jamil'
# 521850	5	52	-18.45	-50.45	49416	0	'Quirinopolis'
# 521860	5	52	-15.32	-49.58	10896	0	'Rialma'
# 521870	5	52	-15.44	-49.51	4784	0	'Rianapolis'
# 521878	5	52	-17.77	-48.77	4371	0	'Rio_Quente'
# 521880	5	52	-17.79	-50.93	229651	0	'Rio_Verde'
# 521890	5	52	-15.16	-49.80	19815	0	'Rubiataba'
# 521900	5	52	-16.20	-50.32	7642	0	'Sanclerlandia'
# 521910	5	52	-16.58	-49.69	6485	0	'Santa_Barbara_De_Goias'
# 521920	5	52	-17.32	-48.48	2892	0	'Santa_Cruz_De_Goias'
# 521925	5	52	-15.77	-51.11	5393	0	'Santa_Fe_De_Goias'
# 521930	5	52	-17.81	-50.60	38485	0	'Santa_Helena_De_Goias'
# 521935	5	52	-15.30	-49.43	3803	0	'Santa_Isabel'
# 521940	5	52	-17.33	-53.21	8573	0	'Santa_Rita_Do_Araguaia'
# 521945	5	52	-15.14	-49.12	3331	0	'Santa_Rita_Do_Novo_Destino'
# 521950	5	52	-16.08	-49.49	2388	0	'Santa_Rosa_De_Goias'
# 521960	5	52	-13.71	-49.02	3431	0	'Santa_Tereza_De_Goias'
# 521970	5	52	-14.43	-49.71	8931	0	'Santa_Terezinha_De_Goias'
# 521971	5	52	-17.56	-50.63	4787	0	'Santo_Antonio_Da_Barra'
# 521973	5	52	-16.48	-49.31	6123	0	'Santo_Antonio_De_Goias'
# 521975	5	52	-15.94	-48.26	73636	0	'Santo_Antonio_Do_Descoberto'
# 521980	5	52	-13.40	-46.32	12791	0	'Sao_Domingos'
# 521990	5	52	-15.92	-49.26	6260	0	'Sao_Francisco_De_Goias'
# 522000	5	52	-14.71	-47.52	13387	0	'Sao_Joao_Dalianca'
# 522005	5	52	-16.81	-50.41	1417	0	'Sao_Joao_Da_Parauna'
# 522010	5	52	-16.52	-50.37	33470	0	'Sao_Luis_De_Montes_Belos'
# 522015	5	52	-14.86	-49.33	5117	0	'Sao_Luiz_Do_Norte'
# 522020	5	52	-13.28	-50.16	22067	0	'Sao_Miguel_Do_Araguaia'
# 522026	5	52	-17.05	-48.66	4032	0	'Sao_Miguel_Do_Passa_Quatro'
# 522028	5	52	-15.35	-49.82	2035	0	'Sao_Patricio'
# 522040	5	52	-18.99	-50.55	20297	0	'Sao_Simao'
# 522045	5	52	-16.72	-49.09	112224	0	'Senador_Canedo'
# 522050	5	52	-18.31	-51.96	8445	0	'Serranopolis'
# 522060	5	52	-16.66	-48.61	20573	0	'Silvania'
# 522068	5	52	-14.47	-46.48	6832	0	'Simolandia'
# 522070	5	52	-14.80	-46.25	2977	0	'Sitio_Dabadia'
# 522100	5	52	-16.05	-49.60	3537	0	'Taquaral_De_Goias'
# 522108	5	52	-13.78	-47.26	3416	0	'Teresina_De_Goias'
# 522119	5	52	-16.48	-49.09	7897	0	'Terezopolis_De_Goias'
# 522130	5	52	-18.36	-47.78	2837	0	'Tres_Ranchos'
# 522140	5	52	-16.66	-49.49	125328	0	'Trindade'
# 522145	5	52	-13.51	-48.74	3501	0	'Trombas'
# 522150	5	52	-16.61	-50.13	4633	0	'Turvania'
# 522155	5	52	-17.85	-50.31	5195	0	'Turvelandia'
# 522157	5	52	-14.29	-49.92	2868	0	'Uirapuru'
# 522160	5	52	-14.52	-49.15	40217	0	'Uruacu'
# 522170	5	52	-15.50	-49.68	13868	0	'Uruana'
# 522180	5	52	-17.46	-48.20	3078	0	'Urutai'
# 522185	5	52	-16.07	-47.98	164723	0	'Valparaiso_De_Goias'
# 522190	5	52	-17.04	-49.63	3816	0	'Varjao'
# 522200	5	52	-16.74	-48.51	13746	0	'Vianopolis'
# 522205	5	52	-17.73	-49.81	8611	0	'Vicentinopolis'
# 522220	5	52	-15.03	-47.06	6026	0	'Vila_Boa'
# 522230	5	52	-15.45	-48.88	5758	0	'Vila_Propicio'
# 530010	5	53	-15.79	-47.89	2974703	1	'Brasilia'
;

end;
