# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (42 - Santa Catarina)
# ==========================================================

data;

param Distmax:=
1 80  # 80
2 140 # + 120
3 200; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
2	10000
3	30000
;

param DurUpper:=
1 0.51 
2 2.0 
3 2.4; 


# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
#	co_municipio	#	no_municipio	qtd_realizado
	421660	#	SAO JOSE	1643
	420910	#	JOINVILLE	1293
	420820	#	ITAJAI	1206
	421950	#	XANXERE	1140
	420240	#	BLUMENAU	1070
	420540	#	FLORIANOPOLIS	699
	421870	#	TUBARAO	606
	420460	#	CRICIUMA	605
	421480	#	RIO DO SUL	449
	421010	#	MAFRA	333
	420930	#	LAGES	288
	420890	#	JARAGUA DO SUL	20
	420420	#	CHAPECO	12
	/* 420430	#	CONCORDIA	5 */
	/* 420480	#	CURITIBANOS	4 */
	/* 420850	#	ITUPORANGA	4 */
	420300	#	CACADOR	2
	/* 420900	#	JOACABA	2 */
	/* 421050	#	MARAVILHA	2 */
	/* 420290	#	BRUSQUE	1 */
	421580	#	SAO BENTO DO SUL	1
;


# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2018	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
# 420500	4	42	-26.27	-53.63	15450	0	'Dionisio_Cerqueira'
# 420510	4	42	-26.99	-49.72	4105	0	'Dona_Emma'
# 420515	4	42	-26.72	-49.48	4013	0	'Doutor_Pedrinho'
# 420517	4	42	-26.72	-52.56	3189	0	'Entre_Rios'
# 420519	4	42	-28.99	-49.64	2066	0	'Ermo'
# 420520	4	42	-27.27	-51.44	4407	0	'Erval_Velho'
# 420530	4	42	-26.86	-52.27	10686	0	'Faxinal_Dos_Guedes'
# 420535	4	42	-26.78	-53.34	1586	0	'Flor_Do_Sertao'
# 420540	4	42	-27.59	-48.55	492977	1	'Florianopolis'
# 420543	4	42	-26.65	-52.79	2525	0	'Formosa_Do_Sul'
# 420545	4	42	-28.74	-49.47	26368	0	'Forquilhinha'
# 420550	4	42	-27.02	-50.93	36299	0	'Fraiburgo'
# 420555	4	42	-27.17	-50.81	2077	0	'Frei_Rogerio'
# 420560	4	42	-26.46	-52.68	2956	0	'Galvao'
# 420570	4	42	-28.02	-48.61	22568	0	'Garopaba'
# 420580	4	42	-26.02	-48.85	17800	0	'Garuva'
# 420590	4	42	-26.92	-48.97	68465	0	'Gaspar'
# 420600	4	42	-27.32	-48.58	14333	0	'Governador_Celso_Ramos'
# 420610	4	42	-28.18	-49.22	6542	0	'Grao_Para'
# 420620	4	42	-28.33	-49.04	11423	0	'Gravatal'
# 420630	4	42	-27.06	-48.98	23272	0	'Guabiruba'
# 420640	4	42	-26.60	-53.52	10154	0	'Guaraciaba'
# 420650	4	42	-26.47	-48.99	43822	0	'Guaramirim'
# 420660	4	42	-26.38	-53.53	5141	0	'Guaruja_Do_Sul'
# 420665	4	42	-27.14	-52.78	4710	0	'Guatambu'
# 420670	4	42	-27.17	-51.50	22495	0	'Herval_Doeste'
# 420675	4	42	-27.18	-51.24	1959	0	'Ibiam'
# 420680	4	42	-27.09	-51.37	3227	0	'Ibicare'
# 420690	4	42	-27.05	-49.52	18802	0	'Ibirama'
# 420700	4	42	-28.71	-49.30	55581	0	'Icara'
# 420710	4	42	-26.90	-48.83	14005	0	'Ilhota'
# 420720	4	42	-28.34	-48.81	10326	0	'Imarui'
# 420730	4	42	-28.24	-48.67	44412	0	'Imbituba'
# 420740	4	42	-27.49	-49.43	6153	0	'Imbuia'
# 420750	4	42	-26.91	-49.24	67923	0	'Indaial'
# 420757	4	42	-27.00	-51.24	2927	0	'Iomere'
# 420760	4	42	-27.41	-51.77	4486	0	'Ipira'
# 420765	4	42	-27.00	-53.54	8945	0	'Ipora_Do_Oeste'
# 420768	4	42	-26.63	-52.45	7448	0	'Ipuacu'
# 420770	4	42	-27.07	-52.14	7565	0	'Ipumirim'
# 420775	4	42	-26.82	-53.28	4015	0	'Iraceminha'
# 420780	4	42	-27.02	-51.90	10339	0	'Irani'
# 420785	4	42	-26.66	-52.90	1952	0	'Irati'
# 420790	4	42	-26.24	-50.80	11155	0	'Irineopolis'
# 420800	4	42	-27.28	-52.33	6209	0	'Ita'
# 420810	4	42	-26.34	-49.91	21556	0	'Itaiopolis'
# 420820	4	42	-26.91	-48.66	215895	0	'Itajai'
# 420830	4	42	-27.10	-48.62	63250	0	'Itapema'
# 420840	4	42	-27.18	-53.71	16736	0	'Itapiranga'
# 420845	4	42	-26.01	-48.60	19963	0	'Itapoa'
# 420850	4	42	-27.41	-49.60	24812	0	'Ituporanga'
# 420860	4	42	-27.17	-51.74	3955	0	'Jabora'
# 420870	4	42	-29.00	-49.76	10457	0	'Jacinto_Machado'
# 420880	4	42	-28.62	-49.05	19755	0	'Jaguaruna'
# 420890	4	42	-26.49	-49.08	174158	0	'Jaragua_Do_Sul'
# 420895	4	42	-26.72	-52.86	1595	0	'Jardinopolis'
# 420900	4	42	-27.17	-51.51	29827	0	'Joacaba'
# 420910	4	42	-26.30	-48.85	583144	0	'Joinville'
# 420915	4	42	-26.95	-49.62	4985	0	'Jose_Boiteux'
# 420917	4	42	-26.39	-52.73	2110	0	'Jupia'
# 420920	4	42	-27.26	-51.56	2245	0	'Lacerdopolis'
# 420930	4	42	-27.82	-50.33	157743	0	'Lages'
# 420940	4	42	-28.48	-48.78	45500	0	'Laguna'
# 420945	4	42	-26.86	-52.57	1437	0	'Lajeado_Grande'
# 420950	4	42	-27.21	-49.76	6875	0	'Laurentino'
# 420960	4	42	-28.39	-49.39	15174	0	'Lauro_Muller'
# 420970	4	42	-26.93	-50.69	12099	0	'Lebon_Regis'
# 420980	4	42	-27.51	-49.29	3083	0	'Leoberto_Leal'
# 420985	4	42	-27.05	-52.08	4580	0	'Lindoia_Do_Sul'
# 420990	4	42	-27.16	-49.54	11942	0	'Lontras'
# 421000	4	42	-26.72	-48.93	12609	0	'Luiz_Alves'
# 421003	4	42	-27.13	-51.47	5686	0	'Luzerna'
# 421005	4	42	-26.86	-51.38	1784	0	'Macieira'
# 421010	4	42	-26.12	-49.80	56017	0	'Mafra'
# 421020	4	42	-27.42	-48.95	3430	0	'Major_Gercino'
# 421030	4	42	-26.36	-50.33	8048	0	'Major_Vieira'
# 421040	4	42	-28.85	-49.45	7207	0	'Maracaja'
# 421050	4	42	-26.76	-53.17	25403	0	'Maravilha'
# 421055	4	42	-26.80	-52.63	1846	0	'Marema'
# 421060	4	42	-26.60	-48.99	16704	0	'Massaranduba'
# 421070	4	42	-26.47	-51.16	2560	0	'Matos_Costa'
# 421080	4	42	-28.83	-49.63	7028	0	'Meleiro'
# 421085	4	42	-27.20	-50.07	2336	0	'Mirim_Doce'
# 421090	4	42	-26.78	-53.05	4200	0	'Modelo'
# 421100	4	42	-27.10	-53.40	11592	0	'Mondai'
# 421105	4	42	-27.22	-50.97	9824	0	'Monte_Carlo'
# 421110	4	42	-26.46	-50.23	8280	0	'Monte_Castelo'
# 421120	4	42	-28.65	-49.21	17642	0	'Morro_Da_Fumaca'
# 421125	4	42	-28.80	-49.72	2898	0	'Morro_Grande'
# 421130	4	42	-26.90	-48.65	79285	0	'Navegantes'
# 421140	4	42	-26.90	-52.91	4945	0	'Nova_Erechim'
# 421145	4	42	-26.94	-52.81	4333	0	'Nova_Itaberaba'
# 421150	4	42	-27.29	-48.93	14312	0	'Nova_Trento'
# 421160	4	42	-28.64	-49.50	14987	0	'Nova_Veneza'
# 421165	4	42	-26.45	-52.83	2481	0	'Novo_Horizonte'
# 421170	4	42	-28.36	-49.29	22785	0	'Orleans'
# 421175	4	42	-27.50	-50.11	18510	0	'Otacilio_Costa'
# 421180	4	42	-27.34	-51.62	7317	0	'Ouro'
# 421185	4	42	-26.70	-52.31	2227	0	'Ouro_Verde'
# 421187	4	42	-27.26	-52.50	1537	0	'Paial'
# 421189	4	42	-27.91	-50.11	2363	0	'Painel'
# 421190	4	42	-27.65	-48.67	168259	0	'Palhoca'
# 421200	4	42	-26.35	-53.28	7475	0	'Palma_Sola'
# 421205	4	42	-27.58	-50.16	2603	0	'Palmeira'
# 421210	4	42	-27.07	-53.16	16182	0	'Palmitos'
# 421220	4	42	-26.39	-50.16	19218	0	'Papanduva'
# 421223	4	42	-26.62	-53.68	3515	0	'Paraiso'
# 421225	4	42	-29.32	-49.73	8594	0	'Passo_De_Torres'
# 421227	4	42	-26.78	-52.06	4186	0	'Passos_Maia'
# 421230	4	42	-27.95	-48.68	7418	0	'Paulo_Lopes'
# 421240	4	42	-28.44	-49.19	4000	0	'Pedras_Grandes'
# 421250	4	42	-26.77	-48.65	31764	0	'Penha'
# 421260	4	42	-27.38	-51.91	2814	0	'Peritiba'
# 421265	4	42	-28.39	-48.87	10022	0	'Pescaria_Brava'
# 421270	4	42	-27.53	-49.69	5971	0	'Petrolandia'
# 421280	4	42	-26.77	-48.68	22511	0	'Balneario_Picarras'
# 421290	4	42	-26.85	-52.98	19906	0	'Pinhalzinho'
# 421300	4	42	-27.05	-51.23	3513	0	'Pinheiro_Preto'
# 421310	4	42	-27.42	-51.76	3965	0	'Piratuba'
# 421315	4	42	-27.07	-52.87	2850	0	'Planalto_Alegre'
# 421320	4	42	-26.74	-49.17	32874	0	'Pomerode'
# 421330	4	42	-27.47	-50.38	4714	0	'Ponte_Alta'
# 421335	4	42	-27.17	-50.47	3408	0	'Ponte_Alta_Do_Norte'
# 421340	4	42	-26.87	-52.01	11552	0	'Ponte_Serrada'
# 421350	4	42	-27.15	-48.60	20834	0	'Porto_Belo'
# 421360	4	42	-26.23	-51.08	35250	0	'Porto_Uniao'
# 421370	4	42	-27.25	-49.96	17189	0	'Pouso_Redondo'
# 421380	4	42	-29.20	-49.96	7326	0	'Praia_Grande'
# 421390	4	42	-27.22	-51.81	1590	0	'Presidente_Castello_Branco'
# 421400	4	42	-27.04	-49.62	17215	0	'Presidente_Getulio'
# 421410	4	42	-27.29	-49.40	2290	0	'Presidente_Nereu'
# 421415	4	42	-26.44	-53.60	2911	0	'Princesa'
# 421420	4	42	-26.74	-52.73	9946	0	'Quilombo'
# 421430	4	42	-27.68	-49.01	2868	0	'Rancho_Queimado'
# 421440	4	42	-26.90	-51.08	6208	0	'Rio_Das_Antas'
# 421450	4	42	-26.94	-50.14	5979	0	'Rio_Do_Campo'
# 421460	4	42	-27.19	-49.80	7456	0	'Rio_Do_Oeste'
# 421470	4	42	-26.75	-49.27	11542	0	'Rio_Dos_Cedros'
# 421480	4	42	-27.22	-49.64	70100	0	'Rio_Do_Sul'
# 421490	4	42	-28.13	-49.11	4601	0	'Rio_Fortuna'
# 421500	4	42	-26.26	-49.52	42106	0	'Rio_Negrinho'
# 421505	4	42	-27.86	-49.78	2482	0	'Rio_Rufino'
# 421507	4	42	-27.07	-53.33	4636	0	'Riqueza'
# 421510	4	42	-26.94	-49.30	11502	0	'Rodeio'
# 421520	4	42	-26.68	-53.32	4890	0	'Romelandia'
# 421530	4	42	-26.98	-50.00	7626	0	'Salete'
# 421535	4	42	-26.61	-53.06	3808	0	'Saltinho'
# 421540	4	42	-26.90	-51.41	4680	0	'Salto_Veloso'
# 421545	4	42	-28.63	-49.13	12446	0	'Sangao'
# 421550	4	42	-26.96	-50.42	16741	0	'Santa_Cecilia'
# 421555	4	42	-26.94	-53.62	2247	0	'Santa_Helena'
# 421560	4	42	-28.04	-49.13	2137	0	'Santa_Rosa_De_Lima'
# 421565	4	42	-29.14	-49.72	8338	0	'Santa_Rosa_Do_Sul'
# 421567	4	42	-26.78	-50.01	8801	0	'Santa_Terezinha'
# 421568	4	42	-26.62	-53.20	2484	0	'Santa_Terezinha_Do_Progresso'
# 421569	4	42	-26.63	-52.68	1286	0	'Santiago_Do_Sul'
# 421570	4	42	-27.69	-48.78	22905	0	'Santo_Amaro_Da_Imperatriz'
# 421575	4	42	-26.47	-52.97	2386	0	'Sao_Bernardino'
# 421580	4	42	-26.25	-49.39	83576	0	'Sao_Bento_Do_Sul'
# 421590	4	42	-27.90	-48.93	2862	0	'Sao_Bonifacio'
# 421600	4	42	-27.08	-53.02	11191	0	'Sao_Carlos'
# 421605	4	42	-27.28	-50.43	5499	0	'Sao_Cristovao_Do_Sul'
# 421610	4	42	-26.56	-52.54	9457	0	'Sao_Domingos'
# 421620	4	42	-26.24	-48.64	51677	0	'Sao_Francisco_Do_Sul'
# 421625	4	42	-27.10	-53.60	6359	0	'Sao_Joao_Do_Oeste'
# 421630	4	42	-27.30	-48.86	36244	0	'Sao_Joao_Batista'
# 421635	4	42	-26.62	-48.77	3707	0	'Sao_Joao_Do_Itaperiu'
# 421640	4	42	-29.22	-49.81	7280	0	'Sao_Joao_Do_Sul'
# 421650	4	42	-28.29	-49.94	26763	0	'Sao_Joaquim'
# 421660	4	42	-27.59	-48.62	242927	0	'Sao_Jose'
# 421670	4	42	-26.46	-53.50	13838	0	'Sao_Jose_Do_Cedro'
# 421680	4	42	-27.67	-50.58	8421	0	'Sao_Jose_Do_Cerrito'
# 421690	4	42	-26.36	-52.85	23857	0	'Sao_Lourenco_Do_Oeste'
# 421700	4	42	-28.33	-49.18	13165	0	'Sao_Ludgero'
# 421710	4	42	-28.16	-48.98	3189	0	'Sao_Martinho'
# 421715	4	42	-26.69	-53.25	1833	0	'Sao_Miguel_Da_Boa_Vista'
# 421720	4	42	-26.73	-53.52	40090	0	'Sao_Miguel_Do_Oeste'
# 421725	4	42	-27.57	-48.79	5709	0	'Sao_Pedro_De_Alcantara'
# 421730	4	42	-26.92	-53.00	9679	0	'Saudades'
# 421740	4	42	-26.42	-49.07	20728	0	'Schroeder'
# 421750	4	42	-27.15	-52.30	17506	0	'Seara'
# 421755	4	42	-26.72	-53.05	3270	0	'Serra_Alta'
# 421760	4	42	-28.60	-49.42	13920	0	'Sideropolis'
# 421770	4	42	-29.11	-49.63	30010	0	'Sombrio'
# 421775	4	42	-26.74	-52.96	2500	0	'Sul_Brasil'
# 421780	4	42	-27.12	-50.01	18302	0	'Taio'
# 421790	4	42	-27.10	-51.25	8691	0	'Tangara'
# 421795	4	42	-26.69	-53.16	1646	0	'Tigrinhos'
# 421800	4	42	-27.24	-48.63	37645	0	'Tijucas'
# 421810	4	42	-28.83	-49.84	5354	0	'Timbe_Do_Sul'
# 421820	4	42	-26.82	-49.28	43484	0	'Timbo'
# 421825	4	42	-26.62	-50.67	7812	0	'Timbo_Grande'
# 421830	4	42	-26.11	-50.31	19183	0	'Tres_Barras'
# 421835	4	42	-28.52	-49.46	3891	0	'Treviso'
# 421840	4	42	-28.56	-49.14	7070	0	'Treze_De_Maio'
# 421850	4	42	-27.00	-51.41	7687	0	'Treze_Tilias'
# 421860	4	42	-27.30	-49.79	7284	0	'Trombudo_Central'
# 421870	4	42	-28.48	-49.01	104937	0	'Tubarao'
# 421875	4	42	-26.97	-53.64	4561	0	'Tunapolis'
# 421880	4	42	-28.92	-49.68	12806	0	'Turvo'
# 421885	4	42	-26.76	-52.85	2517	0	'Uniao_Do_Oeste'
# 421890	4	42	-28.00	-49.59	11195	0	'Urubici'
# 421895	4	42	-27.95	-49.87	2472	0	'Urupema'
# 421900	4	42	-28.52	-49.32	21190	0	'Urussanga'
# 421910	4	42	-26.86	-52.15	3575	0	'Vargeao'
# 421915	4	42	-27.49	-50.98	2522	0	'Vargem'
# 421917	4	42	-27.00	-51.74	4534	0	'Vargem_Bonita'
# 421920	4	42	-27.40	-49.37	6347	0	'Vidal_Ramos'
# 421930	4	42	-27.01	-51.15	52510	0	'Videira'
# 421935	4	42	-26.88	-49.83	5014	0	'Vitor_Meireles'
# 421940	4	42	-26.93	-49.80	3932	0	'Witmarsum'
# 421950	4	42	-26.87	-52.40	50309	0	'Xanxere'
# 421960	4	42	-27.07	-52.34	3963	0	'Xavantina'
# 421970	4	42	-26.96	-52.53	28424	0	'Xaxim'
# 421985	4	42	-27.45	-51.55	3328	0	'Zortea'
# 422000	4	42	-28.80	-49.24	12570	0	'Balneario_Rincao'
;

end;
